N,URBANSIMX,URBANSIMY
25781,1555001.162,7429102.622
25782,1550754.512,7433320.759
25783,1553650.884,7430476.602
25784,1556133.109,7428026.052
25785,1555492.687,7428668.935
25786,1533832.088,7450090.839
25787,1555037.075,7429135.649
25788,1547956.707,7436143.354
25789,1558066.837,7426212.345
25790,1539215.324,7444873.894
25791,1537617.652,7446456.476
25792,1535620.542,7448437.161
25793,1536445.741,7447627.973
25794,1525067.239,7458882.055
25795,1555254.194,7429048.283
25796,1534841.384,7449230.204
25797,1555508.303,7428806.872
25798,1536039.592,7448052.297
25799,1558323.793,7426046.437
25800,1555841.387,7428529.812
25801,1554332.802,7430037.448
25802,1532483.966,7451651.88
25803,1558412.538,7426023.973
25804,1555804.813,7428611.654
25805,1530113.9,7454007.842
25806,1558026.264,7426418.882
25807,1555411.974,7429006.524
25808,1555527.466,7428898.88
25809,1524557.894,7459555.215
25810,1524590.885,7459525.867
25811,1534595.279,7449639.646
25812,1515988.264,7468052.082
25813,1555900.009,7428608.919
25814,1555256.135,7429281.321
25815,1555114.142,7429431.479
25816,1554345.023,7430195.058
25817,1555543.177,7429020.407
25818,1532241.989,7452064.024
25819,1542365.794,7442089.185
25820,1556744.442,7427875.312
25821,1516083.327,7468072.327
25822,1557860.108,7426775.672
25823,1555942.127,7428704.342
25824,1556767.264,7427901.7
25825,1539206.505,7445264.412
25826,1555516.204,7429144.971
25827,1557206.239,7427474.274
25828,1555195.945,7429474.617
25829,1555872.62,7428805.686
25830,1537615.338,7446856.877
25831,1538420.768,7446060.702
25832,1536832.977,7447636.775
25833,1557882.742,7426834.879
25834,1554472.944,7430208.922
25835,1536037.353,7448439.57
25836,1554733.504,7429987.241
25837,1555281.446,7429445.571
25838,1557245.434,7427507.32
25839,1519003.877,7465335.599
25840,1558093.449,7426721.219
25841,1554766.173,7430013.686
25842,1555083.017,7429706.994
25843,1532902.209,7451641.529
25844,1556116.109,7428698.779
25845,1530527.321,7454010.228
25846,1554485.316,7430340.276
25847,1558221.88,7426646.47
25848,1529725.068,7454822.826
25849,1541819.76,7442867.169
25850,1554835.151,7430004.237
25851,1547166.083,7437628.22
25852,1556475.335,7428441.562
25853,1551546.874,7433315.237
25854,1550325.804,7434523.944
25855,1534598.848,7450079.91
25856,1534203.899,7450496.686
25857,1530648.754,7454010.931
25858,1548752.129,7436143.288
25859,1539201.346,7445589.308
25860,1540353.315,7444460.36
25861,1555019.167,7429965.911
25862,1537226.928,7447619.359
25863,1536028.683,7448803.832
25864,1537626.323,7447227.817
25865,1535632.379,7449228.213
25866,1530525.649,7454299.043
25867,1536457.465,7448438.717
25868,1554615.707,7430495.285
25869,1554552.613,7430622.922
25870,1558295.685,7426938.999
25871,1558331.918,7426916.233
25872,1533348.519,7451650.225
25873,1535829.317,7449226.069
25874,1532327.317,7452720.473
25875,1534601.076,7450489.137
25876,1554410.694,7430910.288
25877,1542367.85,7442870.333
25878,1546229.652,7439098.526
25879,1539208.556,7446045.56
25880,1538409.71,7446838.493
25881,1537620.69,7447634.763
25882,1516084.897,7468932.247
25883,1536834.95,7448431.052
25884,1554290.106,7431182.646
25885,1536042.646,7449227.302
25886,1516180.074,7468932.8
25887,1543419.498,7442062.446
25888,1529736.96,7455592.303
25889,1528964.844,7456385.917
25890,1540030.823,7445452.044
25891,1514914.06,7470283.479
25892,1557876.965,7427839.161
25893,1542723.544,7442822.535
25894,1540276.561,7445251.684
25895,1552355.669,7433311.291
25896,1543990.026,7441589.836
25897,1535836.414,7449659.051
25898,1543181.436,7442433.483
25899,1529880.849,7455585.899
25900,1549551.724,7436147.395
25901,1553920.073,7431842.711
25902,1532429.067,7453100.16
25903,1557939.058,7427885.467
25904,1537222.262,7448426.727
25905,1537615.056,7448041.71
25906,1530169.75,7455411.638
25907,1530523.527,7455081.81
25908,1536446.329,7449229.636
25909,1516633.619,7468827.125
25910,1529738.056,7455989.653
25911,1548754.696,7437196.349
25912,1532403.089,7453362.935
25913,1529095.676,7456665.157
25914,1539966.961,7445922.491
25915,1539858.426,7446042.75
25916,1519108.264,7466576.84
25917,1535846.203,7450081.007
25918,1542369.791,7443671.173
25919,1541570.928,7444467.391
25920,1539210.589,7446829.991
25921,1538418.249,7447632.808
25922,1537629.209,7448432.361
25923,1536840.262,7449215.503
25924,1547174.917,7439094.131
25925,1534608.775,7451535.224
25926,1531828.796,7454337.936
25927,1530966.699,7455217.301
25928,1553155.445,7433299.618
25929,1529363.055,7456822.927
25930,1533151.719,7453096.582
25931,1544318.76,7442067.635
25932,1550342.774,7436135.543
25933,1541136.46,7445249.301
25934,1553063.048,7433472.025
25935,1535841.647,7450499.592
25936,1539215.086,7447187.765
25937,1537630.366,7448799.962
25938,1558980.575,7427694.534
25939,1523076.288,7463189.756
25940,1558954.149,7427723.921
25941,1553108.931,7433508.504
25942,1523112.352,7463196.53
25943,1538295.546,7448419.801
25944,1537499.922,7449222.598
25945,1544742.135,7442070.078
25946,1542368.563,7444452.304
25947,1533615.238,7453093.028
25948,1534599.09,7452152.733
25949,1539215.771,7447637.416
25950,1537634.483,7449223.375
25951,1547949.54,7439085.47
25952,1536838.593,7450072.119
25953,1535838.174,7451100.196
25954,1550996.566,7436136.796
25955,1552362.018,7434863.883
25956,1523019.798,7463875.389
25957,1545099.947,7442059.015
25958,1528721.869,7458249.126
25959,1544743.372,7442424.551
25960,1520329.262,7466567.517
25961,1523042.715,7463885.368
25962,1542363.33,7444790.329
25963,1522973.317,7463967.018
25964,1529528.981,7457492.921
25965,1522996.31,7463963.869
25966,1537484.252,7449662.308
25967,1536662.2,7450494.49
25968,1528637.26,7458428.246
25969,1528865.554,7458231.26
25970,1534598.76,7452842.602
25971,1550347.532,7437018.451
25972,1527316.64,7459814.077
25973,1525226.585,7461968.153
25974,1552003.923,7435582.9
25975,1535247.812,7452163.463
25976,1559849.277,7427876.763
25977,1553122.787,7434532.501
25978,1540697.914,7446830.893
25979,1533583.762,7453870.375
25980,1559845.75,7427919.409
25981,1542373.843,7445243.318
25982,1537501.573,7450072.67
25983,1524720.14,7462706.973
25984,1551642.493,7436133.186
25985,1539221.047,7448428.431
25986,1538428.78,7449218.12
25987,1535848.604,7451780.861
25988,1522989.678,7464541.481
25989,1523012.747,7464525.205
25990,1523042.437,7464499.12
25991,1523065.468,7464489.407
25992,1548773.335,7439086.937
25993,1523177.646,7464388.313
25994,1547178.771,7440702.376
25995,1539210.12,7448615.447
25996,1522767.766,7464888.098
25997,1559913.048,7428202.055
25998,1522628.894,7465064.526
25999,1559952.129,7428254.793
26000,1537505.765,7450482.956
26001,1535852.561,7452153.868
26002,1522677.229,7465219.065
26003,1545752.812,7442412.971
26004,1516768.155,7471092.562
26005,1516840.454,7471076.572
26006,1523059.54,7464945.586
26007,1523432.386,7464606.409
26008,1546259.941,7442068.274
26009,1519262.69,7468809.571
26010,1523558.77,7464551.254
26011,1514926.968,7473119.725
26012,1549370.731,7439077.253
26013,1550331.254,7438134.267
26014,1560164.438,7428433.247
26015,1542379.14,7446031.051
26016,1544752.452,7443694.772
26017,1540791.256,7447623.543
26018,1533525.8,7454812.002
26019,1539223.059,7449216.145
26020,1534622.696,7453810.415
26021,1560410.718,7428411.689
26022,1538512.482,7450068.666
26023,1543456.973,7445236.443
26024,1549735.031,7439079.353
26025,1553119.063,7435750.649
26026,1523957.658,7464583.199
26027,1539561.123,7449214.817
26028,1538280.314,7450487.433
26029,1542797.359,7446030.554
26030,1552840.277,7436137.54
26031,1560521.475,7428556.737
26032,1537507.548,7451310.055
26033,1536685.532,7452135.674
26034,1540491.213,7448429.205
26035,1523368.855,7465374.054
26036,1523358.933,7465387.125
26037,1523385.303,7465367.586
26038,1523348.973,7465406.76
26039,1535182.527,7453804.135
26040,1548785.725,7440395.673
26041,1546827.657,7442397.191
26042,1539575.447,7449575.93
26043,1547180.779,7442061.173
26044,1542382.041,7446824.271
26045,1522465.977,7466556.941
26046,1548868.363,7440465.349
26047,1547188.969,7442167.015
26048,1552524.258,7436896.429
26049,1535853.558,7452992.992
26050,1550355.344,7439079.647
26051,1514485.104,7474557.287
26052,1552196.752,7437344.188
26053,1524489.431,7464758.758
26054,1547179.262,7442408.131
26055,1551562.072,7438128.232
26056,1541995.84,7447614.09
26057,1560960.499,7428919.635
26058,1539566.057,7450064.909
26059,1560818.84,7428726.49
26060,1551964.271,7437818.751
26061,1548796.345,7440953.946
26062,1537509.35,7452133.873
26063,1535855.207,7453810.924
26064,1551415.925,7438429.342
26065,1540522.802,7449210.527
26066,1523710.362,7465911.019
26067,1523746.674,7465875.127
26068,1523723.547,7465901.249
26069,1523733.45,7465891.461
26070,1544733.722,7445233.967
26071,1550747.82,7439318.22
26072,1542388.345,7447620.026
26073,1539979.626,7450060.734
26074,1539566.968,7450475.177
26075,1517525.75,7472321.192
26076,1517581.773,7472282.132
26077,1537506.466,7452632.735
26078,1544147.79,7446100.34
26079,1548065.022,7442394.483
26080,1542053.629,7448405.409
26081,1517622.799,7472564.633
26082,1544846.11,7445664.57
26083,1523716.477,7466554.349
26084,1517467.515,7472740.965
26085,1538333.187,7452128.789
26086,1536692.396,7453786.611
26087,1514507.402,7475777.121
26088,1551427.285,7439305.726
26089,1524052.06,7466415.165
26090,1542383.782,7448410.267
26091,1524661.876,7465962.488
26092,1518079.513,7472478.669
26093,1539581.49,7451258.245
26094,1537512.658,7452983.067
26095,1540433.414,7450480.183
26096,1541812.969,7449198.31
26097,1548797.873,7442396.1
26098,1519444.27,7471452.728
26099,1542386.061,7448811.028
26100,1542820.416,7448390.897
26101,1545746.36,7445499.097
26102,1548783.006,7442562.873
26103,1542940.165,7448341.605
26104,1546076.946,7445241.345
26105,1518334.423,7472667.23
26106,1518142.522,7472931.967
26107,1537506.219,7453796.013
26108,1518095.831,7473059.699
26109,1518679.74,7472547.798
26110,1524509.083,7466843.165
26111,1542806.44,7448764.224
26112,1542383.786,7449204.867
26113,1546543.107,7445181.465
26114,1524716.213,7466780.05
26115,1524702.971,7466799.666
26116,1551450.078,7440364.845
26117,1524699.612,7466812.775
26118,1524689.671,7466829.127
26119,1539582.586,7452126.516
26120,1547951.113,7443994.921
26121,1518898.3,7472778.816
26122,1546974.949,7445044.907
26123,1518851.704,7472890.137
26124,1542821.869,7449198.023
26125,1547326.581,7444797.529
26126,1547642.078,7444496.035
26127,1519600.514,7472241.344
26128,1542052.562,7450061.844
26129,1538340.053,7453779.727
26130,1518233.029,7473736.613
26131,1518331.757,7473691.237
26132,1518247.621,7473775.325
26133,1518305.955,7473718.204
26134,1525151.52,7466989.348
26135,1541913.688,7450472.325
26136,1525108.188,7467103.971
26137,1544213.54,7448355.523
26138,1519376.578,7472935.854
26139,1550285.713,7442394.25
26140,1525109.947,7467366.55
26141,1525126.433,7467353.517
26142,1525086.421,7467461.595
26143,1525106.227,7467442.018
26144,1542853.646,7450048.127
26145,1516851.428,7475754.007
26146,1544230.885,7448735.342
26147,1551883.23,7441284.1
26148,1518033.517,7474746.348
26149,1525042.522,7467829.867
26150,1518062.586,7474735.342
26151,1519502.136,7473356.695
26152,1518119.115,7474737.239
26153,1547755.261,7445454.894
26154,1518151.67,7474747.035
26155,1525166.396,7467819.81
26156,1525186.088,7467819.924
26157,1517337.252,7475602.531
26158,1542851.245,7450463.904
26159,1525343.777,7467794.582
26160,1539579.158,7453777.425
26161,1517597.15,7475597.842
26162,1520510.035,7472742.227
26163,1544082.532,7449444.425
26164,1539971.289,7453639.057
26165,1540155.744,7453462.8
26166,1544073.048,7449596.581
26167,1519994.076,7473421.912
26168,1547435.476,7446627.457
26169,1520787.672,7472973.588
26170,1544243.12,7449793.229
26171,1540694.726,7453306.937
26172,1552622.702,7441615.21
26173,1544051.739,7450110.078
26174,1541091.26,7453073.566
26175,1518311.947,7475594.469
26176,1525071.423,7468915.488
26177,1542850.597,7451347.496
26178,1541302.025,7452968.031
26179,1543847.812,7450481.889
26180,1521691.122,7472824.574
26181,1541834.256,7452922.193
26182,1544675.226,7450144.251
26183,1518781.327,7475743.914
26184,1547096.087,7447763.221
26185,1521697.134,7472919.791
26186,1517785.349,7476786.39
26187,1542257.913,7452618.912
26188,1552610.182,7442404.349
26189,1517824.123,7476796.409
26190,1517847.918,7476797.345
26191,1517870.72,7476780.322
26192,1545233.644,7449798.949
26193,1517783.671,7477075.208
26194,1553665.507,7441612.812
26195,1542864.293,7452438.978
26196,1545416.297,7449934.521
26197,1517871.694,7477177.465
26198,1545010.173,7450378.539
26199,1520557.255,7474783.985
26200,1525155.304,7470297.749
26201,1525227.908,7470229.246
26202,1525264.01,7470229.455
26203,1553319.009,7442520.039
26204,1546680.071,7449203.418
26205,1547304.87,7448619.32
26206,1546137.92,7449876.403
26207,1545658.012,7450431.197
26208,1546090.343,7450158.389
26209,1554237.258,7442262.261
26210,1523236.343,7472938.573
26211,1525407.797,7470903.126
26212,1546048.871,7450512.943
26213,1524922.313,7471422.167
26214,1525282.1,7471333.383
26215,1525307.462,7471326.624
26216,1554763.704,7442209.493
26217,1524916.955,7471779.889
26218,1520968.506,7475744.756
26219,1525337.482,7471310.684
26220,1525365.16,7471301.636
26221,1524968.096,7472016.499
26222,1524254.36,7472842.736
26223,1525491.861,7471688.043
26224,1555273.472,7442284.177
26225,1525137.504,7472234.103
26226,1524263.9,7472908.332
26227,1555526.129,7442708.142
26228,1525138.926,7473120.287
26229,1555828.268,7442845.404
26230,1525343.192,7472986.905
26231,1525369.429,7472990.339
26232,1521420.916,7476965.056
26233,1522750.874,7475715.722
26234,1525714.499,7472913.57
26235,1525247.295,7473675.597
26236,1556928.919,7442708.147
26237,1525710.099,7473671.718
26238,1523757.483,7475700.65
26239,1525379.192,7474135.861
26240,1517529.067,7481914.882
26241,1525412.05,7474129.488
26242,1521542.757,7478025.895
26243,1517663.631,7481915.664
26244,1528347.516,7471708.889
26245,1528567.043,7471549.426
26246,1528275.824,7471875.639
26247,1526206.91,7474029.072
26248,1528759.847,7471563.403
26249,1526354.693,7473996.37
26250,1525746.499,7474751.753
26251,1521543.128,7478913.576
26252,1528350.924,7472229.698
26253,1528971.155,7471712.506
26254,1526593.923,7474077.268
26255,1526582.858,7474287.261
26256,1525271.682,7475694.254
26257,1528367.825,7472641.281
26258,1517507.407,7483381.875
26259,1517611.903,7483308.749
26260,1517675.535,7483254.849
26261,1517561.802,7483376.12
26262,1526469.212,7474641.073
26263,1525495.356,7475610.217
26264,1525521.612,7475610.369
26265,1526947.24,7474276.247
26266,1528231.216,7473049.821
26267,1523774.647,7477700.828
26268,1529172.194,7472523.789
26269,1527641.939,7474151.611
26270,1528296.401,7473557.382
26271,1525454.357,7476453.49
26272,1525477.369,7476447.059
26273,1529312.445,7472730.347
26274,1525400.968,7476604.158
26275,1528203.896,7473844.505
26276,1526463.155,7475684.759
26277,1525532.116,7476627.895
26278,1525564.955,7476624.803
26279,1530915.035,7471338.008
26280,1530708.03,7471555.411
26281,1529568.945,7472847.563
26282,1531165.963,7471307.314
26283,1524044.019,7478393.067
26284,1527372.349,7475112.378
26285,1530628.716,7471927.862
26286,1525582.685,7476962.967
26287,1525605.716,7476953.254
26288,1526902.967,7475684.029
26289,1518114.677,7484498.056
26290,1518196.958,7484459.149
26291,1531403.25,7471411.562
26292,1518207.454,7484542.495
26293,1521506.818,7481455.244
26294,1530741.611,7472417.158
26295,1530392.006,7472833.05
26296,1530630.561,7472718.701
26297,1524038.42,7479357.104
26298,1528222.479,7475668.711
26299,1531981.922,7472034.204
26300,1525953.393,7478123.718
26301,1525979.688,7478117.306
26302,1526009.302,7478104.349
26303,1526032.315,7478097.919
26304,1521507.758,7482919.376
26305,1526469.112,7478051.222
26306,1532389.286,7472465.296
26307,1524050.492,7481146.902
26308,1522262.609,7482927.045
26309,1532766.839,7472689.154
26310,1519135.575,7486385.776
26311,1519094.593,7486440.229
26312,1527571.802,7478070.752
26313,1519209.633,7486422.088
26314,1519268.579,7486434.676
26315,1527880.295,7478075.824
26316,1532582.697,7474278.466
26317,1532711.238,7474190.573
26318,1526465.2,7480420.915
26319,1524046.635,7482896.871
26320,1521496.444,7485430.161
26321,1532576.06,7474573.887
26322,1533090.795,7474123.835
26323,1529173.382,7478089.893
26324,1533609.918,7473724.102
26325,1532653.104,7474874.713
26326,1530052.23,7477567.99
26327,1533831.09,7474037.421
26328,1524895.566,7482901.803
26329,1532638.916,7475623.122
26330,1530423.766,7478110.277
26331,1534137.536,7474708.232
26332,1532724.467,7476155.443
26333,1530652.899,7478433.225
26334,1519379.509,7489657.417
26335,1532638.244,7476588.283
26336,1519344.437,7489756.67
26337,1521489.974,7487671.843
26338,1519433.416,7489801.461
26339,1531191.08,7478232.886
26340,1532706.325,7476736.404
26341,1519485.203,7489819.85
26342,1526486.874,7482905.637
26343,1529226.147,7480308.939
26344,1531526.727,7478049.276
26345,1531789.049,7477819.357
26346,1530833.42,7478782.214
26347,1532853.249,7476875.137
26348,1532179.198,7477624.647
26349,1522051.245,7487668.542
26350,1529372.487,7480542.822
26351,1532881.595,7477082.123
26352,1532797.171,7477204.741
26353,1529188.014,7480844.56
26354,1528495.693,7481752.133
26355,1528462.682,7481784.763
26356,1528482.47,7481768.467
26357,1528449.44,7481804.379
26358,1519232.684,7491043.357
26359,1530835.451,7479563.381
26360,1527507.689,7482895.155
26361,1519766.92,7491042.458
26362,1521490.124,7489339.187
26363,1529205.403,7482186.217
26364,1528615.16,7482888.194
26365,1535393.884,7476291.375
26366,1528914.198,7482934.827
26367,1524165.5,7487644.419
26368,1519576.287,7492216.368
26369,1535602.777,7476409.467
26370,1519616.914,7492215.485
26371,1528908.327,7483086.941
26372,1529083.7,7482953.269
26373,1519677.01,7492311.077
26374,1529404.082,7482760.578
26375,1519719.992,7492338.645
26376,1529538.998,7482721.454
26377,1529334.976,7483046.898
26378,1529348.18,7483033.846
26379,1530313.586,7482088.011
26380,1526510.929,7485850.729
26381,1529371.193,7483027.415
26382,1529390.942,7483017.683
26383,1531754.811,7480704.699
26384,1531883.721,7480611.311
26385,1536077.664,7476529.097
26386,1529835.687,7482743.132
26387,1529153.178,7483445.04
26388,1521486.379,7491111.541
26389,1531923.824,7480885.74
26390,1529204.773,7483580.03
26391,1536257.995,7476707.478
26392,1530343.635,7482868.952
26393,1531909.306,7481361.76
26394,1536521.419,7477152.343
26395,1530790.053,7482861.696
26396,1529910.585,7483965.966
26397,1529841.242,7484037.771
26398,1529894.003,7483995.409
26399,1529870.857,7484024.814
26400,1533445.746,7480598.281
26401,1536846.839,7477331.565
26402,1531278.545,7482847.563
26403,1526521.587,7487664.988
26404,1537083.336,7477554.603
26405,1520214.211,7494365.702
26406,1520177.332,7494402.517
26407,1532836.924,7481938.155
26408,1531915.877,7482855.102
26409,1520279.582,7494404.757
26410,1529212.41,7485593.784
26411,1520321.782,7494396.793
26412,1523925.148,7491092.903
26413,1534794.314,7480597.254
26414,1531476.015,7483994.746
26415,1530313.945,7485156.455
26416,1530336.919,7485156.589
26417,1530372.946,7485169.927
26418,1530395.958,7485163.496
26419,1532721.653,7482877.482
26420,1531941.684,7483648.448
26421,1537651.726,7478230.966
26422,1526539.522,7489254.465
26423,1528369.487,7487659.313
26424,1531739.329,7484432.804
26425,1533699.486,7482616.006
26426,1525198.939,7491105.745
26427,1531869.678,7484594.388
26428,1531849.872,7484613.966
26429,1535879.73,7480633.938
26430,1531919.062,7484568.417
26431,1533704.641,7482858.917
26432,1531849.224,7484725.556
26433,1538165.257,7478636.977
26434,1531910.745,7484870.329
26435,1534056.748,7482806.498
26436,1535443.917,7481493.074
26437,1529231.265,7487647.471
26438,1530546.047,7486447.7
26439,1530572.379,7486434.724
26440,1530608.616,7486411.959
26441,1538394.489,7478722.942
26442,1532004.896,7485048.113
26443,1530644.757,7486405.605
26444,1531796.773,7485279.94
26445,1532149.136,7485078.49
26446,1538656.43,7478728.491
26447,1538262.136,7479306.577
26448,1538832.081,7478779.362
26449,1538002.356,7479623.468
26450,1538415.634,7479247.012
26451,1537075.33,7480613.763
26452,1537275.924,7480485.785
26453,1526554.11,7491104.905
26454,1537871.614,7479929.02
26455,1532040.376,7485721.167
26456,1539014.186,7478891.778
26457,1534749.932,7483130.791
26458,1538734.349,7479192.435
26459,1530440.557,7487645.699
26460,1539117.78,7479097.928
26461,1536021.022,7482271.914
26462,1534969.333,7483354.189
26463,1535459.805,7482970.807
26464,1531932.372,7486476.154
26465,1539078.799,7479565.222
26466,1532139.073,7486507.524
26467,1532381.069,7486399.274
26468,1535189.609,7483692.12
26469,1532553.827,7486337.528
26470,1529254.359,7489642.026
26471,1531303.89,7487636.969
26472,1539141.25,7479916.226
26473,1528074.475,7491085.754
26474,1532936.083,7486343.417
26475,1539328.873,7480227.65
26476,1531943.097,7487634.143
26477,1526539.666,7493024.903
26478,1529257.386,7490448.147
26479,1536726.748,7483159.213
26480,1535539.797,7484484.397
26481,1533743.512,7486341.539
26482,1539790.69,7480516.483
26483,1529252.056,7491107.456
26484,1529924.312,7490460.463
26485,1530677.6,7489793.013
26486,1530700.574,7489793.147
26487,1530723.568,7489789.998
26488,1522914.262,7497540.084
26489,1530749.786,7489796.715
26490,1522912.585,7497582.471
26491,1522978.62,7497531.144
26492,1533013.891,7487640.333
26493,1523027.878,7497510.933
26494,1530047.305,7490604.708
26495,1540126.743,7480788.994
26496,1530055.586,7491116.965
26497,1534941.902,7486337.015
26498,1526552.946,7494692.336
26499,1533739.269,7487637.979
26500,1530515.716,7491104.951
26501,1536057.288,7485652.881
26502,1531954.501,7489770.889
26503,1530756.052,7490978.341
26504,1530779.026,7490978.475
26505,1529243.97,7492499.06
26506,1530715.198,7491230.833
26507,1530734.891,7491230.947
26508,1530909.547,7491110.521
26509,1524007.976,7498321.082
26510,1523997.846,7498343.693
26511,1524038.163,7498305.162
26512,1524076.903,7498294.92
26513,1533642.403,7488877.384
26514,1536251.04,7486352.807
26515,1533762.277,7488832.89
26516,1537920.011,7484726.738
26517,1531618.497,7491111.356
26518,1528111.977,7494694.836
26519,1536752.958,7486170.14
26520,1526556.284,7496376.125
26521,1533768.552,7489268.799
26522,1531956.609,7491103.474
26523,1535564.203,7487632.159
26524,1530744.475,7492406.03
26525,1530767.431,7492409.446
26526,1530790.329,7492422.707
26527,1530813.285,7492426.123
26528,1537219.203,7486194.707
26529,1537386.002,7486334.134
26530,1529254.241,7494685.065
26531,1532892.062,7491099.06
26532,1531960.927,7492055.337
26533,1530759.057,7493285.745
26534,1530785.314,7493285.897
26535,1536686.714,7487632.108
26536,1530833.306,7493499.519
26537,1530852.98,7493502.916
26538,1525151.609,7499398.455
26539,1525176.053,7499379.078
26540,1525203.096,7499355.062
26541,1525136.996,7499433.45
26542,1533771.7,7491097.603
26543,1531962.077,7492987.489
26544,1538799.777,7486327.761
26545,1535170.109,7489933.975
26546,1530855.482,7494202.04
26547,1530884.944,7494215.34
26548,1530914.445,7494222.076
26549,1530937.458,7494215.645
26550,1530574.177,7494600.835
26551,1531075.096,7494252.549
26552,1530771.026,7494615.107
26553,1534516.678,7491111.775
26554,1526565.626,7499284.216
26555,1537142.404,7488896.009
26556,1531437.063,7494658.364
26557,1531023.807,7495171.269
26558,1535146.878,7491108.869
26559,1531056.666,7495164.896
26560,1531089.487,7495165.087
26561,1529263.784,7496995.795
26562,1531125.552,7495171.861
26563,1542949.196,7483690.74
26564,1531975.213,7494681.184
26565,1533787.074,7492971.831
26566,1527812.997,7499261.932
26567,1539429.304,7487861.36
26568,1536338.259,7491119.067
26569,1537447.678,7490547.837
26570,1535149.259,7492960.048
26571,1533568.401,7494664.493
26572,1533800.442,7494626.143
26573,1531727.02,7496724.56
26574,1537444.44,7491105.793
26575,1531769.745,7496714.962
26576,1534061.687,7494535.693
26577,1529286.586,7499283.631
26578,1531745.034,7497013.5
26579,1531774.669,7496997.261
26580,1526921.032,7501798.073
26581,1526987.844,7501745.053
26582,1526955.14,7501780.173
26583,1526911.82,7501836.513
26584,1532018.746,7496791.9
26585,1539977.81,7488927.976
26586,1543298.198,7486305.05
26587,1532047.066,7497566.667
26588,1535156.522,7494535.552
26589,1544534.271,7485399.759
26590,1532187.471,7497692.207
26591,1535397.892,7494533.698
26592,1532223.67,7497676.007
26593,1538920.9,7491120.817
26594,1532302.345,7497692.875
26595,1535519.549,7494578.294
26596,1527702.444,7502468.018
26597,1527681.024,7502493.084
26598,1527667.379,7502518.527
26599,1527652.773,7502543.22
26600,1535630.999,7494700.856
26601,1544696.189,7485778.151
26602,1537446.711,7492976.667
26603,1531131.226,7499277.945
26604,1533811.291,7496713.695
26605,1540638.649,7489992.969
26606,1532180.222,7498374.867
26607,1532206.517,7498368.455
26608,1544631.395,7486197.898
26609,1532235.426,7498476.937
26610,1532274.831,7498473.884
26611,1529311.98,7501689.647
26612,1540148.989,7491084.859
26613,1532388.447,7499255.713
26614,1544853.181,7487006.606
26615,1537353.465,7494525.545
26616,1537453.92,7494562.02
26617,1535638.241,7496363.263
26618,1541025.365,7491100.31
26619,1533831.963,7498240.048
26620,1537650.351,7494648.498
26621,1533084.407,7499233.5
26622,1530743.135,7501671.712
26623,1544881.172,7487840.45
26624,1532414.724,7500381.669
26625,1529424.006,7503568.485
26626,1529409.274,7503584.058
26627,1529450.768,7503566.412
26628,1529478.428,7503545.074
26629,1533839.217,7499251.015
26630,1545033.396,7488192.529
26631,1538799.261,7494625.626
26632,1545109.789,7488603.248
26633,1537460.022,7496337.737
26634,1541585.698,7492369.886
26635,1535636.954,7498280.074
26636,1534712.432,7499226.549
26637,1545113.823,7489039.807
26638,1532410.852,7501612.482
26639,1545010.309,7489344.453
26640,1529547.253,7504690.974
26641,1541562.37,7492867.204
26642,1540029.996,7494642.615
26643,1545011.194,7489758.017
26644,1530000.224,7504687.044
26645,1533116.546,7501610.02
26646,1535647.893,7499222.137
26647,1545062.719,7489928.991
26648,1530282.506,7504685.404
26649,1545047.879,7490224.305
26650,1544820.062,7490456.022
26651,1544732.787,7490790.303
26652,1530712.54,7504674.777
26653,1533855.042,7501611.03
26654,1536458.614,7499220.282
26655,1532256.115,7503387.27
26656,1532282.41,7503380.859
26657,1532318.437,7503394.197
26658,1532344.694,7503394.35
26659,1541241.096,7494649.642
26660,1530726.756,7505052.317
26661,1530013.253,7505832.621
26662,1535658.011,7500305.332
26663,1530153.334,7506013.959
26664,1541726.868,7494649.178
26665,1532527.253,7503769.652
26666,1534859.448,7501603.739
26667,1544894.182,7491825.138
26668,1479396.336,7556562.043
26669,1537472.809,7499222.89
26670,1532163.183,7504693.061
26671,1542297.633,7494708.287
26672,1532326.813,7504776.068
26673,1532353.07,7504776.221
26674,1532382.361,7504819.06
26675,1545058.868,7492292.169
26676,1533851.362,7503373.569
26677,1532408.637,7504815.931
26678,1533105.319,7504132.724
26679,1535666.889,7501601.866
26680,1532570.225,7504685.581
26681,1530295.549,7506956.79
26682,1530322.893,7506948.743
26683,1530399.878,7507004.382
26684,1540871.5,7496689.044
26685,1530730.816,7506717.953
26686,1530449.504,7507010.201
26687,1537479.304,7500365.145
26688,1533218.112,7504690.349
26689,1542719.504,7494622.344
26690,1481999.686,7555472.322
26691,1536536.805,7501580.662
26692,1543871.995,7494333.398
26693,1533076.58,7505084.045
26694,1530874.656,7507284.701
26695,1544986.851,7493391.298
26696,1532577.532,7505686.707
26697,1532273.647,7506016.446
26698,1532296.603,7506019.862
26699,1532319.616,7506013.432
26700,1471494.58,7566155.062
26701,1532345.912,7506007.02
26702,1532480.937,7505929.031
26703,1530968.028,7507447.472
26704,1530899.325,7507547.824
26705,1530839.77,7507629.534
26706,1533860.121,7504689.799
26707,1479435.593,7558716.508
26708,1531219.433,7507682.848
26709,1537498.488,7501582.967
26710,1532414.339,7506657.302
26711,1535678.935,7503482.659
26712,1531282.558,7507856.76
