parcel_id,building_type_id,year_built,building_sqft,residential_units,job_spaces,county_id,DEVTYPE,note,locnote,unit_price_non_residential,res_price_per_sqft,residential_price,non_residential_price,stories,non_residential_sqft,mponote
792064,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792065,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792066,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792067,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792068,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792069,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792070,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792071,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792072,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792073,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792076,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792077,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792081,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792082,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792083,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792084,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792089,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792090,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792091,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792092,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792093,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792094,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792095,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792096,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792097,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792098,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792099,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792100,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792101,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792102,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792103,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792104,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792105,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792106,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792107,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792108,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792109,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792110,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792114,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792115,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792116,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792117,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792118,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792119,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792120,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792121,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792122,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792123,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792124,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792129,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792130,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792131,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792132,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792133,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792136,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792137,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792138,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792139,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792140,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792141,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792142,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792143,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792144,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792145,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792146,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792147,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792149,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792150,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792153,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792154,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792155,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792156,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792157,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792158,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792159,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792160,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792168,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792169,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792170,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792171,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792172,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792173,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792174,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792175,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792176,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792179,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792180,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792181,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792182,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792183,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792184,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792186,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792188,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792190,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792191,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792192,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792194,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792195,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792197,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792198,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792199,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792200,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792202,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792203,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792205,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792206,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792207,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792208,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792209,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792210,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792211,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792213,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792214,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792216,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792217,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792218,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792220,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792221,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792222,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792223,1,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792226,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792227,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792228,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792231,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792232,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792233,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792234,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792238,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792239,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792240,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792241,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792242,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792245,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792246,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792247,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792249,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792250,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792251,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792252,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792253,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792254,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792255,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792256,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792257,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792258,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792259,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792260,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792261,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792262,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792263,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792264,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792265,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792266,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792267,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792268,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792269,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792270,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792271,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792272,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792273,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792274,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792275,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792276,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792277,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792278,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792279,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792280,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792281,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792282,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792283,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792284,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792285,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792286,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792287,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792288,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792289,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792290,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792291,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792292,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792293,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792294,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792295,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792296,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792297,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792298,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792299,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792300,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792301,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792302,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792303,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792304,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792305,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792309,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792310,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792311,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792312,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792313,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792318,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792319,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792320,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792321,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792322,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792323,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792324,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792325,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792326,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792327,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792328,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792329,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792330,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792331,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792332,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792333,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792334,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792335,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792336,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792337,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792338,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792339,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792341,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792342,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792343,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792344,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792345,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792346,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792348,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792349,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792350,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792351,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792362,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792363,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792364,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792365,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792366,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792367,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792368,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792369,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792370,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792371,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792372,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792373,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792374,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792375,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792376,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792377,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792378,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792382,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792383,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792384,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792385,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792386,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792387,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792388,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792389,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792390,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792391,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792392,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792393,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792394,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792395,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792396,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792397,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792398,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792399,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792400,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792401,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792402,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792403,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792404,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792405,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792406,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792407,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792408,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792409,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792410,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792411,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792412,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792413,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792414,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792417,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792418,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792419,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792420,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792421,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792422,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792423,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792424,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792425,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792426,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792427,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792428,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792429,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792430,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792431,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792432,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792433,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792434,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792435,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792436,2,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792437,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792438,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792439,2,2026,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792440,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792441,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792442,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792443,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792444,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792445,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792446,2,2024,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792451,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792452,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792453,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792454,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792455,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
792456,1,2025,0,1,0,49,develop,pipeline,NEW,0,0,0,0,1,0,MAG
