N,URBANSIMX,URBANSIMY
25924,1615824.59507000000,7207442.83388
25925,1614703.73598000000,7207464.89975
25926,1606619.16327000000,7202085.15904
25927,1606831.32116000000,7202199.84726
25928,1598582.90392000000,7207312.74638
25929,1598823.27863000000,7205694.59786
25930,1600353.39235000000,7203766.49131
25931,1605655.75205000000,7205404.44608
25932,1602609.28803000000,7206247.68897
25933,1603751.23409000000,7192428.60670
25934,1597272.42811000000,7186540.66372
25935,1584035.87375000000,7181427.88612
25936,1577907.94005000000,7186488.48970
25937,1577156.05920000000,7186498.44573
25938,1574304.47270000000,7186510.77328
25939,1579367.93544000000,7189234.71420
25940,1572204.52189000000,7184315.32957
25941,1570880.99907000000,7175967.93395
25942,1570245.63902000000,7169123.66205
25943,1546982.69227000000,7165050.94217
25944,1560502.70406000000,7161195.45279
25945,1588236.84059000000,7182964.17830
25946,1593388.56175000000,7185601.97753
25947,1591440.45241000000,7184596.03918
25948,1595922.00717000000,7187367.33428
25949,1584599.52464000000,7186011.94364
25950,1587330.55934000000,7199851.50695
25951,1596430.64704000000,7210685.77758
25952,1595720.98853000000,7211682.38015
25953,1595690.27672000000,7208778.42492
25954,1596364.79995000000,7208774.22712
25955,1601085.85362000000,7209668.65473
25956,1603121.37826000000,7213457.18807
25957,1597086.10330000000,7219575.48768
25958,1609110.45127000000,7209719.52326
25959,1543155.21726000000,7159920.44251
25960,1599530.21049000000,7244451.14863
25961,1600571.25120000000,7244471.48677
25962,1601721.87592000000,7239148.81471
25963,1600648.81449000000,7238270.85679
25964,1603803.36191000000,7241485.81163
25965,1584880.66192000000,7251035.11348
25966,1576685.22956000000,7193429.54381
25967,1595132.08508000000,7254432.06643
25968,1596117.74155000000,7254398.83940
25969,1561423.15685000000,7330830.84077
25970,1594562.68602000000,7256337.70688
25971,1598799.45632000000,7256330.61661
25972,1598636.53020000000,7257275.04736
25973,1602011.32648000000,7256441.88284
25974,1584686.83359000000,7269051.14362
25975,1590015.31149000000,7274275.08581
25976,1574672.79213000000,7296620.96538
25977,1567961.75564000000,7292378.25513
25978,1567616.75592000000,7314259.57257
25979,1542017.98962000000,7316161.82847
25980,1564320.85372000000,7318258.23519
25981,1558993.06909000000,7324270.03568
25982,1554911.11684000000,7326129.75296
25983,1554967.59791000000,7322177.50003
25984,1556321.30797000000,7328716.30427
25985,1543998.98149000000,7312764.20211
25986,1543140.38955000000,7310880.09233
25987,1540930.16119000000,7308780.96965
25988,1528704.23888000000,7285591.09453
25989,1575925.07595000000,7207920.79495
25990,1594589.66940000000,7253904.59244
25991,1565930.32707000000,7326222.97773
25992,1564283.90508000000,7330194.81084
25993,1564287.58479000000,7329549.22903
25994,1567928.68993000000,7330870.96875
25995,1583171.98921000000,7257160.90446
25996,1577258.37090000000,7254228.49686
25997,1575451.45872000000,7255203.37569
25998,1575476.61438000000,7255868.67321
25999,1578656.63497000000,7256074.64763
26000,1578427.48485000000,7255682.93324
26001,1577212.95211000000,7255676.06071
26002,1581279.76593000000,7257823.81434
26003,1580718.79815000000,7260286.22780
26004,1580740.55177000000,7259576.97568
26005,1581284.62379000000,7259285.16449
26006,1580850.36141000000,7255625.30569
26007,1581734.89566000000,7262130.85246
26008,1530024.38785000000,7283668.31589
26009,1534877.73219000000,7273030.66308
26010,1516483.84063000000,7309231.58132
26011,1511120.20594000000,7308109.74355
26012,1518655.53249000000,7309737.19383
26013,1508316.71127000000,7307506.09725
26014,1517947.98767000000,7309760.78609
26015,1569514.11642000000,7327050.91977
26016,1571449.14693000000,7274469.52464
26017,1579169.56440000000,7265415.94104
26018,1577469.69297000000,7262971.07969
26019,1577403.76130000000,7262961.34159
26020,1567392.30211000000,7280997.49589
26021,1509071.28714000000,7307667.14380
26022,1571363.23554000000,7287678.83489
26023,1584859.71555000000,7231644.78358
26024,1584802.50963000000,7231667.29220
26025,1526469.01972000000,7289257.96059
26026,1584931.02822000000,7233517.47412
26027,1585008.41665000000,7233524.75575
26028,1579163.90456000000,7220680.96024
26029,1579250.53211000000,7220691.08061
26030,1579579.34363000000,7215882.45094
26031,1579080.32076000000,7215873.23816
26032,1579749.40775000000,7222337.43708
26033,1579679.74915000000,7222392.52224
26034,1530189.29190000000,7275250.78502
26035,1530118.23506000000,7275243.27104
26036,1512027.60877000000,7308302.94748
26037,1579325.65978000000,7261897.52175
26038,1580385.42656000000,7253120.51054
26039,1579297.95447000000,7269079.73004
26040,1515083.92845000000,7308940.41395
26041,1518056.44134000000,7309576.25826
26042,1502395.08686000000,7307154.69419
26043,1500683.16852000000,7306606.50625
26044,1499495.98477000000,7306460.67566
26045,1568731.86478000000,7328054.59634
26046,1568384.30393000000,7327684.78432
26047,1566535.20105000000,7332452.29099
26048,1564668.77888000000,7334869.34395
26049,1564945.18902000000,7335365.40536
26050,1534654.08312000000,7321433.70675
26051,1535252.06024000000,7321232.10446
26052,1492565.20512000000,7303364.66611
26053,1575712.58556000000,7187897.22136
26054,1575682.09191000000,7196722.82743
26055,1525873.39096000000,7303559.89036
26056,1596042.81932000000,7250337.05829
26057,1595968.63827000000,7250143.43321
26058,1539470.01497000000,7312890.71210
26059,1536478.63733000000,7319328.72041
26060,1542061.82360000000,7302057.64745
26061,1552099.16836000000,7150600.08370
26062,1524416.42371000000,7302109.74868
26063,1552148.98968000000,7153308.77063
26064,1552238.05799000000,7151541.05213
26065,1553473.87895000000,7154201.76934
26066,1554401.71705000000,7160134.61859
26067,1551786.17526000000,7154540.33076
26068,1512050.21621000000,7308542.85793
26069,1601711.09851000000,7229526.30866
26070,1601810.89658000000,7234905.97462
26071,1603804.83812000000,7234670.55633
26072,1603784.88620000000,7234239.56714
26073,1604661.07811000000,7232972.87628
26074,1606425.72952000000,7232949.36822
26075,1607377.32675000000,7232731.37657
26076,1607413.27429000000,7231515.34218
26077,1558898.54699000000,7157145.94985
26078,1550452.15380000000,7150836.46479
26079,1554477.39051000000,7151746.67273
26080,1548882.91870000000,7156294.44031
26081,1548881.68178000000,7151363.78773
26082,1545643.73908000000,7162918.76263
26083,1580467.60103000000,7180100.21416
26084,1614695.99530000000,7199332.11086
26085,1592610.97819000000,7204748.64667
26086,1609164.53234000000,7220675.45615
26087,1616347.01299000000,7224943.55464
26088,1610706.71861000000,7224125.61690
26089,1604698.10792000000,7222949.41756
26090,1605047.57105000000,7222503.12924
26091,1600633.33171000000,7223215.70329
26092,1579949.60027000000,7253970.06252
26093,1580377.53116000000,7263213.69155
26094,1591454.27330000000,7261092.35972
26095,1601774.24599000000,7269552.03809
26096,1602365.54211000000,7272389.57070
26097,1596770.07443000000,7275654.05740
26098,1596878.33407000000,7277105.31237
26099,1599726.83269000000,7276177.66074
26100,1597640.95330000000,7271712.13387
26101,1593148.01761000000,7273523.13906
26102,1568215.01807000000,7296708.84342
26103,1567981.15947000000,7296137.38382
26104,1561802.04660000000,7306039.53915
26105,1568087.21707000000,7319624.47864
26106,1569576.60381000000,7319618.49682
26107,1565842.20313000000,7317717.40963
26108,1530269.24322000000,7325405.02281
26109,1530765.57157000000,7324405.83250
26110,1547724.89464000000,7306986.23995
26111,1547144.30012000000,7307749.13826
26112,1557844.99819000000,7165362.88227
26113,1558127.53301000000,7166356.88584
26114,1492066.39346000000,7288170.23678
26115,1480600.96404000000,7264501.14324
26116,1480647.77985000000,7264063.79032
26117,1473768.18483000000,7263565.15163
26118,1524503.82656000000,7291786.63013
26119,1524053.90829000000,7291628.24657
26120,1521357.52013000000,7290769.82667
26121,1528457.14672000000,7283234.51714
26122,1530534.16417000000,7281597.93095
26123,1531884.57914000000,7279376.88093
26124,1537966.49723000000,7261237.56697
26125,1537866.71416000000,7255886.93668
26126,1536964.12195000000,7254406.93677
26127,1537002.71742000000,7252700.92279
26128,1525818.10945000000,7236153.68567
26129,1514788.89311000000,7227921.67504
26130,1514729.60525000000,7217958.89582
26131,1512044.63368000000,7214618.08280
26132,1491444.27782000000,7152089.79252
26133,1482356.92839000000,7158641.37751
26134,1480994.65623000000,7160340.74187
26135,1512154.73419000000,7293809.96884
26136,1556481.20454000000,7163878.89091
26137,1554339.76914000000,7162472.22750
26138,1511812.25544000000,7288135.45977
26139,1503899.69432000000,7291318.11855
26140,1506443.79552000000,7291778.25152
26141,1565214.24183000000,7210474.05122
26142,1565174.08584000000,7211247.80613
26143,1563593.67502000000,7211238.89074
26144,1562415.41855000000,7210643.24830
26145,1557276.38487000000,7210452.14699
26146,1556212.23347000000,7210461.79034
26147,1570522.10538000000,7205264.30644
26148,1570602.95585000000,7213226.24928
26149,1570455.42780000000,7204497.10881
26150,1570589.62184000000,7207919.55668
26151,1592429.88567000000,7206092.57175
26152,1592446.14152000000,7208086.09497
26153,1592882.42795000000,7208812.23854
26154,1595122.11578000000,7201639.69603
26155,1592204.26663000000,7203023.11170
26156,1592879.47090000000,7208080.23272
26157,1588105.73037000000,7246620.17571
26158,1595482.19802000000,7247255.98305
26159,1577709.14443000000,7291901.98171
26160,1577729.30505000000,7293698.45028
26161,1488486.77258000000,7280458.72873
26162,1575836.11098000000,7189152.73485
26163,1555557.71097000000,7168752.99128
26164,1477634.81282000000,7267142.09126
26165,1480855.45434000000,7269902.09367
26166,1476758.88492000000,7267171.72369
26167,1474978.79785000000,7263583.23839
26168,1481515.52655000000,7272458.95059
26169,1551628.49370000000,7307515.73579
26170,1550821.49771000000,7153089.51453
26171,1550899.15001000000,7153924.79214
26172,1556153.82616000000,7161209.31181
26173,1555690.18703000000,7160666.33033
26174,1555419.91221000000,7151932.81745
26175,1550876.17643000000,7163581.45411
26176,1550951.90144000000,7160258.99380
26177,1550881.32080000000,7161892.00547
26178,1588353.27764000000,7246000.36965
26179,1581489.89479000000,7247254.08267
26180,1557998.94370000000,7169851.84777
26181,1583147.15727000000,7247279.91163
26182,1592508.23872000000,7244334.60137
26183,1559492.78003000000,7170468.45259
26184,1595497.66512000000,7247955.05602
26185,1558982.24811000000,7165225.21239
26186,1559364.95810000000,7165483.47035
26187,1560527.89157000000,7165613.93033
26188,1556436.79417000000,7162985.18885
26189,1574894.62601000000,7276295.78489
26190,1559286.54709000000,7162345.71394
26191,1556424.57685000000,7165159.51994
26192,1595603.62858000000,7248101.27668
26193,1595610.42967000000,7248615.84635
26194,1595212.13453000000,7248662.13679
26195,1595199.51980000000,7249176.59678
26196,1594855.44509000000,7248647.17739
26197,1594672.79493000000,7248757.38451
26198,1594308.86583000000,7248735.10305
26199,1594292.35488000000,7248077.68836
26200,1593928.25453000000,7248085.74390
26201,1595622.53181000000,7245701.32593
26202,1596111.41756000000,7251959.88727
26203,1596127.44855000000,7255360.42242
26204,1596135.02523000000,7256799.12698
26205,1597921.53554000000,7261913.43765
26206,1599589.96448000000,7262247.09360
26207,1596100.00366000000,7250114.31715
26208,1598699.89596000000,7261908.75092
26209,1564383.91909000000,7160056.29429
26210,1564662.16331000000,7159988.54096
26211,1564649.42816000000,7159918.44930
26212,1496865.11209000000,7279861.16914
26213,1490884.90358000000,7288976.15547
26214,1512943.91575000000,7188958.67306
26215,1552353.17209000000,7302137.08924
26216,1555866.11090000000,7307341.52772
26217,1572374.61401000000,7300534.67005
26218,1573010.17857000000,7296433.73142
26219,1572127.64525000000,7299967.34880
26220,1574739.01987000000,7283165.01708
26221,1575206.33506000000,7279403.03769
26222,1576083.73766000000,7274286.06356
26223,1548708.09344000000,7311293.99757
26224,1572702.38775000000,7296600.83823
26225,1578124.88608000000,7261634.48413
26226,1585406.04285000000,7296961.18939
26227,1568163.92113000000,7312085.86145
26228,1567603.41525000000,7312882.72977
26229,1547400.76983000000,7300892.33589
26230,1571559.23031000000,7284826.42027
26231,1570516.24141000000,7287698.67456
26232,1605607.72637000000,7199040.06575
26233,1583812.58333000000,7200151.82337
26234,1583836.52025000000,7199877.47497
26235,1584244.45655000000,7200082.34179
26236,1583925.07446000000,7199635.36347
26237,1583404.66960000000,7199615.31057
26238,1572318.78210000000,7300407.96422
26239,1590104.10564000000,7268347.43769
26240,1532524.17179000000,7327217.43528
26241,1585511.46952000000,7195104.87956
26242,1587970.12826000000,7194676.39491
26243,1546688.57220000000,7311136.53327
26244,1591672.53449000000,7245144.71171
26245,1573673.78072000000,7291890.52910
26246,1575029.43382000000,7291935.88977
26247,1575062.25616000000,7292802.36799
26248,1543544.53690000000,7314176.21466
26249,1543846.78017000000,7314541.64586
26250,1493141.39809000000,7290599.87832
26251,1493071.42175000000,7290655.20703
26252,1497924.22610000000,7305791.56056
26253,1591297.10971000000,7199848.47520
26254,1591543.55359000000,7202557.94260
26255,1586308.19415000000,7202701.50227
26256,1492631.01828000000,7302478.43092
26257,1488356.74392000000,7289210.40703
26258,1586317.61444000000,7201028.80847
26259,1593060.49044000000,7200198.66048
26260,1594386.22114000000,7198662.79050
26261,1594212.76574000000,7199332.47715
26262,1592981.91910000000,7199802.28469
26263,1596654.26469000000,7203057.09262
26264,1595108.10962000000,7197816.40436
26265,1603082.31816000000,7192089.43281
26266,1543735.46522000000,7316227.46216
26267,1486026.88297000000,7286423.52612
26268,1483074.51972000000,7288684.98746
26269,1574873.57821000000,7188349.34237
26270,1575697.63922000000,7189172.88844
26271,1576100.76537000000,7189473.97927
26272,1576546.08012000000,7190308.60827
26273,1578010.67540000000,7192707.25862
26274,1578048.87825000000,7192669.48344
26275,1577298.80210000000,7191905.45688
26276,1576866.26129000000,7191615.38199
26277,1576563.83996000000,7191025.18359
26278,1578955.82406000000,7271747.17587
26279,1570555.44815000000,7284800.30775
26280,1601753.03583000000,7212215.02405
26281,1574903.37023000000,7274385.92108
26282,1496008.30380000000,7238959.00621
26283,1484282.65984000000,7275165.28281
26284,1476056.04758000000,7294919.22374
26285,1484563.18901000000,7299170.75102
26286,1493518.54144000000,7302095.46890
26287,1516244.84215000000,7232175.71872
26288,1575936.67370000000,7190255.21729
26289,1499343.61495000000,7217853.17966
26290,1575937.47278000000,7189542.52094
26291,1499154.47278000000,7217757.26640
26292,1496129.41665000000,7238925.14481
26293,1503423.65942000000,7209150.74610
26294,1503541.67264000000,7209246.25599
26295,1496039.56162000000,7223501.30904
26296,1542181.58817000000,7315984.57192
26297,1608331.54940000000,7205376.53436
26298,1496228.70323000000,7223597.22314
26299,1494656.31099000000,7299573.46500
26300,1495041.60623000000,7298474.47663
26301,1495271.37763000000,7296806.07834
26302,1495181.05966000000,7295581.44960
26303,1486417.72611000000,7291724.56608
26304,1607789.22556000000,7204472.88524
26305,1580828.69623000000,7252727.08036
26306,1609128.74943000000,7203712.99824
26307,1607655.87120000000,7204821.26616
26308,1570472.40983000000,7288157.90271
26309,1570379.41822000000,7288420.44093
26310,1570183.88051000000,7288613.77106
26311,1569861.94818000000,7288909.32253
26312,1494589.99301000000,7299526.98960
26313,1494980.17572000000,7298469.00376
26314,1500380.65334000000,7246979.64153
26315,1500268.86432000000,7247034.74466
26316,1569769.21614000000,7289126.11153
26317,1569722.49296000000,7289297.41116
26318,1569708.00956000000,7290332.72676
26319,1542266.09733000000,7316220.23741
26320,1519043.17614000000,7329080.70152
26321,1518936.29498000000,7328994.18608
26322,1541653.25895000000,7316126.64462
26323,1573998.65862000000,7289245.25885
26324,1617539.14208000000,7225291.28123
26325,1606379.56490000000,7224778.90139
26326,1607299.86801000000,7224403.68726
26327,1617515.82084000000,7229430.24699
26328,1619415.13042000000,7228055.00620
26329,1619977.66811000000,7224612.04738
26330,1619925.99409000000,7227382.04177
26331,1619972.81522000000,7225473.55180
26332,1618782.27883000000,7227358.46906
26333,1587041.64430000000,7293248.39985
26334,1586236.31957000000,7292857.59968
26335,1568015.73373000000,7295065.97747
26336,1570287.25810000000,7295050.10255
26337,1573316.25030000000,7295193.81701
26338,1576179.08279000000,7307323.93307
26339,1575234.84988000000,7308294.84468
26340,1547058.03331000000,7304393.62251
26341,1526758.32564000000,7282836.40875
26342,1577541.62679000000,7280524.63730
26343,1547556.95729000000,7310531.87882
26344,1596496.61836000000,7243497.39119
26345,1599370.63409000000,7234154.08227
26346,1570287.89269000000,7295919.46752
26347,1570531.27511000000,7296180.41708
26348,1599427.61679000000,7233101.41489
26349,1599402.32360000000,7233104.08086
26350,1599309.85735000000,7228697.32016
26351,1573533.36779000000,7292965.78026
26352,1573999.67086000000,7292889.24104
26353,1574382.95264000000,7292916.42377
26354,1574642.00945000000,7292801.19652
26355,1603870.32834000000,7213461.40675
26356,1602092.19052000000,7211640.43016
26357,1603085.30913000000,7209297.01481
26358,1601869.67279000000,7208743.75268
26359,1606830.92369000000,7198694.58675
26360,1603848.92644000000,7200026.09519
26361,1603540.74545000000,7199916.97793
26362,1609125.44687000000,7204299.83511
26363,1608902.60566000000,7204720.07938
26364,1614934.37433000000,7202746.20575
26365,1609654.02559000000,7196501.68847
26366,1573791.76241000000,7277231.79243
26367,1572629.82964000000,7284839.09618
26368,1567930.63688000000,7279473.40016
26369,1493954.36501000000,7300548.33464
26370,1523878.43126000000,7304795.75576
26371,1522660.26415000000,7305483.16306
26372,1574613.37324000000,7285019.61774
26373,1517376.09227000000,7294413.15251
26374,1578998.13104000000,7302820.46703
26375,1529180.03511000000,7300358.68146
26376,1524412.00886000000,7299680.46063
26377,1520433.93339000000,7299206.49375
26378,1579365.16769000000,7302445.06432
26379,1517574.00038000000,7297292.89499
26380,1580083.72837000000,7302210.06991
26381,1580236.21904000000,7301946.69469
26382,1580371.11826000000,7300349.43115
26383,1580411.22339000000,7299934.42298
26384,1581212.42157000000,7298441.60638
26385,1582273.77949000000,7297667.49129
26386,1583012.73615000000,7297369.43367
26387,1576132.74009000000,7299754.74945
26388,1582993.16828000000,7251233.44886
26389,1582989.05649000000,7253967.91457
26390,1496408.55642000000,7281040.23652
26391,1578512.95462000000,7193670.85276
26392,1579374.32581000000,7194314.76648
26393,1576974.89290000000,7191599.71197
26394,1578999.09038000000,7194508.80171
26395,1583467.13155000000,7248146.76282
26396,1583372.14702000000,7250336.32444
26397,1574602.06676000000,7275722.25281
26398,1567448.67006000000,7287893.41766
26399,1597567.17257000000,7277003.32550
26400,1600475.67688000000,7259273.47606
26401,1595810.13441000000,7262042.83488
26402,1582903.36290000000,7252583.48069
26403,1582166.87261000000,7268516.39354
26404,1588693.40150000000,7263433.80975
26405,1588718.17757000000,7262491.84264
26406,1603753.20193000000,7242272.23710
26407,1603813.05096000000,7242553.42589
26408,1603978.81017000000,7242729.89339
26409,1519940.58630000000,7319538.76536
26410,1604548.13134000000,7242934.96856
26411,1582789.06478000000,7264319.45590
26412,1582641.99544000000,7263923.40062
26413,1582669.70873000000,7263826.77738
26414,1605106.79402000000,7243473.49440
26415,1599295.62447000000,7232254.43656
26416,1583453.74284000000,7263552.96756
26417,1582305.71494000000,7264379.55022
26418,1601808.82598000000,7232280.43435
26419,1548469.27182000000,7162438.03619
26420,1592382.17540000000,7267406.79209
26421,1604929.14180000000,7232356.64852
26422,1605314.32936000000,7232499.18148
26423,1497974.05904000000,7365857.71786
26424,1495807.52596000000,7364240.43692
26425,1498161.16928000000,7361858.26101
26426,1498198.26255000000,7355409.72510
26427,1498193.30310000000,7355130.74359
26428,1502299.02483000000,7355098.55568
26429,1502369.29830000000,7355433.70406
26430,1516978.56281000000,7532387.12203
26431,1535443.38561000000,7327511.97280
26432,1519122.27131000000,7308606.11539
26433,1563306.15490000000,7159946.90798
26434,1561931.45155000000,7159952.33106
26435,1595115.93905000000,7250326.69791
26436,1519453.27046000000,7309544.87893
26437,1521091.64998000000,7310017.49197
26438,1519117.33661000000,7309647.69538
26439,1605756.76769000000,7232445.53258
26440,1518980.34130000000,7310553.11155
26441,1519373.72503000000,7310041.94537
26442,1532271.09275000000,7325886.31702
26443,1606954.02442000000,7231726.25251
26444,1604369.28847000000,7213593.22499
26445,1519047.69925000000,7310061.54562
26446,1588047.44772000000,7254842.13521
26447,1495745.17728000000,7305181.99137
26448,1614358.56599000000,7221484.65112
26449,1519105.65772000000,7309476.74610
26450,1519021.31162000000,7309410.72388
26451,1620236.81539000000,7221539.41215
26452,1518936.78097000000,7310540.90381
26453,1566653.48078000000,7295195.01114
26454,1622196.21440000000,7221561.27248
26455,1494992.54688000000,7304847.88739
26456,1493562.63171000000,7302100.62320
26457,1493638.87457000000,7303341.31410
26458,1495029.17266000000,7304800.38206
26459,1624588.58420000000,7221596.39580
26460,1624943.63990000000,7221988.13470
26461,1495478.65022000000,7305155.11703
26462,1624872.58954000000,7223070.34526
26463,1624708.49617000000,7223372.55224
26464,1624696.20730000000,7223632.30963
26465,1501445.05910000000,7306804.74539
26466,1622308.44402000000,7220800.90880
26467,1622114.27489000000,7221236.94112
26468,1607865.91012000000,7199307.87029
26469,1503135.57709000000,7307255.31454
26470,1507584.03411000000,7307399.95882
26471,1576399.62681000000,7190211.56608
26472,1601578.34828000000,7239963.80187
26473,1530447.67209000000,7301936.99617
26474,1528665.38497000000,7306022.57488
26475,1577356.60959000000,7199841.12912
26476,1570210.17110000000,7322209.03137
26477,1567944.37965000000,7329834.17887
26478,1607376.86530000000,7233589.77094
26479,1605574.60183000000,7234073.80366
26480,1605030.15916000000,7235766.73455
26481,1567979.35405000000,7327823.25259
26482,1569045.68459000000,7327970.10241
26483,1569461.09883000000,7326791.77300
26484,1568622.74904000000,7326482.74188
26485,1545756.86282000000,7320514.37722
26486,1544413.10802000000,7318701.24945
26487,1595493.34322000000,7250331.44445
26488,1595553.00880000000,7249541.39386
26489,1530979.29010000000,7326699.14818
26490,1531364.62354000000,7326253.08972
26491,1532491.77148000000,7326029.52824
26492,1567485.31072000000,7282671.35938
26493,1568180.20304000000,7281694.01190
26494,1522868.13570000000,7318218.67086
26495,1529976.65473000000,7314099.25560
26496,1607780.62559000000,7240386.59420
26497,1535490.13868000000,7308410.51064
26498,1607076.35992000000,7240043.16596
26499,1608225.83997000000,7197513.18354
26500,1609094.89357000000,7197542.55724
26501,1609743.24468000000,7197631.90195
26502,1610563.39912000000,7197648.75788
26503,1599127.36985000000,7199221.24720
26504,1495846.37083000000,7305157.30698
26505,1493898.99841000000,7303284.49105
26506,1495194.64071000000,7296790.27448
26507,1495093.99176000000,7295580.95220
26508,1583881.16450000000,7287736.53260
26509,1589959.55706000000,7269475.32489
26510,1590189.84818000000,7269668.11735
26511,1588533.39735000000,7269473.12909
26512,1600467.72274000000,7256341.62938
26513,1494660.51389000000,7294423.92287
26514,1606405.08614000000,7221473.21118
26515,1494758.50287000000,7294424.48260
26516,1525854.22807000000,7300881.32878
26517,1588530.77629000000,7253732.70880
26518,1589183.21014000000,7253036.02302
26519,1588667.65177000000,7253774.24523
26520,1497288.92913000000,7292431.61130
26521,1593901.59081000000,7205423.18511
26522,1497760.60272000000,7292048.90335
26523,1586268.63345000000,7204604.75076
26524,1587430.05354000000,7210898.52540
26525,1587556.53536000000,7219934.02889
26526,1587537.55080000000,7223998.19292
26527,1573669.59925000000,7286965.11356
26528,1579132.94790000000,7268870.38363
26529,1578444.97408000000,7270279.59785
26530,1493991.82076000000,7300569.42447
26531,1579656.90710000000,7269364.63204
26532,1534551.41348000000,7326161.68139
26533,1568280.54216000000,7296937.16913
26534,1515859.09253000000,7312226.19213
26535,1513534.76741000000,7312740.58656
26536,1574059.54799000000,7286017.09089
26537,1574217.10035000000,7286145.95795
26538,1541020.47020000000,7315458.63053
26539,1531093.80127000000,7326062.34518
26540,1489446.00882000000,7275119.01632
26541,1499321.73137000000,7291083.80155
26542,1493455.48457000000,7302835.33940
26543,1493652.35076000000,7302699.20371
26544,1494210.14677000000,7303961.36528
26545,1488308.29072000000,7309350.02106
26546,1492681.41868000000,7305049.80838
26547,1500223.11953000000,7291671.48217
26548,1495330.05541000000,7295500.35183
26549,1492492.70450000000,7287727.36571
26550,1504461.14454000000,7311589.28019
26551,1504005.59955000000,7311128.49488
26552,1503508.88782000000,7311047.66617
26553,1503072.83964000000,7310586.99271
26554,1494040.25840000000,7260963.73789
26555,1595165.00477000000,7257067.86760
26556,1570332.07003000000,7302296.40634
26557,1573827.62935000000,7290094.96707
26558,1575418.07609000000,7278556.91743
26559,1575921.85417000000,7274383.43300
26560,1538373.99144000000,7322170.71593
26561,1502771.64948000000,7310409.79722
26562,1502352.47772000000,7310407.39998
26563,1501560.03191000000,7310900.04096
26564,1501127.54353000000,7311521.47075
26565,1491684.34737000000,7300979.39728
26566,1494188.53868000000,7309579.72953
26567,1495471.97750000000,7310845.07828
26568,1496448.37655000000,7311520.51306
26569,1541269.50332000000,7315708.05130
26570,1510753.23575000000,7311209.03685
26571,1510572.61886000000,7309634.17914
26572,1510520.46544000000,7311018.08881
26573,1510357.86961000000,7310713.77142
26574,1506707.93778000000,7309572.98142
26575,1513462.52683000000,7311976.79033
26576,1545110.18225000000,7313451.29080
26577,1545109.06311000000,7313428.83564
26578,1545675.80847000000,7312946.40825
26579,1545696.96912000000,7312967.81153
26580,1542671.84880000000,7315341.02225
26581,1542803.98713000000,7315264.17594
26582,1542809.02375000000,7315324.46583
26583,1542794.08782000000,7315301.78271
26584,1604170.59612000000,7240963.00473
26585,1608937.91061000000,7204207.99538
26586,1567996.43417000000,7297466.52185
26587,1550279.72361000000,7307268.75074
26588,1517408.40922000000,7317752.29093
26589,1520600.63914000000,7322174.56801
26590,1521164.87835000000,7322460.73174
26591,1521583.74196000000,7322440.49151
26592,1488079.50206000000,7311590.62098
26593,1495060.46306000000,7308822.54627
26594,1493951.65441000000,7267118.72725
26595,1497722.59056000000,7270449.09511
26596,1480867.42813000000,7272442.02607
26597,1471071.18961000000,7282311.19449
26598,1574476.90050000000,7285381.05170
26599,1560826.26942000000,7296036.55272
26600,1582735.44397000000,7270622.86468
26601,1580557.57527000000,7270833.08381
26602,1589782.90309000000,7207465.80358
26603,1589487.58528000000,7207719.56808
26604,1588686.25271000000,7208123.80348
26605,1590165.15211000000,7209531.21457
26606,1587881.79567000000,7208139.54925
26607,1586312.48772000000,7188167.00734
26608,1580874.08220000000,7181179.00560
26609,1593310.30911000000,7181162.26513
26610,1547775.25753000000,7306047.60923
26611,1547481.60487000000,7305666.51124
26612,1519829.83035000000,7311656.19102
26613,1568705.62602000000,7296566.50515
26614,1613222.71279000000,7199433.42277
26615,1614078.50330000000,7199915.18132
26616,1593790.47051000000,7185920.17524
26617,1557979.76383000000,7164883.22663
26618,1577491.01693000000,7191645.18438
26619,1583798.57940000000,7226505.52381
26620,1583216.13430000000,7202387.64009
26621,1586819.63953000000,7207223.60957
26622,1575944.06500000000,7189980.88921
26623,1575981.49227000000,7189964.00800
26624,1576114.26703000000,7190347.97333
26625,1576730.42614000000,7191155.65983
26626,1574934.42031000000,7272762.16159
26627,1575353.99185000000,7271970.77754
26628,1575294.24705000000,7271905.70428
26629,1575389.41135000000,7272145.75153
26630,1575157.08939000000,7272020.63721
26631,1575268.13937000000,7271589.38183
26632,1577295.95870000000,7268544.61863
26633,1576056.38265000000,7269802.27117
26634,1588937.19445000000,7253946.23077
26635,1576288.24344000000,7269814.73097
26636,1576230.17885000000,7269781.11339
26637,1581773.68523000000,7247753.89938
26638,1581548.03795000000,7247608.50683
26639,1581640.33232000000,7247670.79299
26640,1581402.85873000000,7249381.11005
26641,1581293.64271000000,7251314.20805
26642,1580586.48590000000,7252610.71474
26643,1580796.65730000000,7252571.08043
26644,1580732.64075000000,7252547.39088
26645,1580286.76804000000,7255000.17880
26646,1580201.33738000000,7256151.40979
26647,1579958.96486000000,7254972.48907
26648,1580027.27684000000,7258768.51675
26649,1579686.97098000000,7259244.34499
26650,1579629.93071000000,7259193.06173
26651,1579957.38870000000,7258736.27093
26652,1580246.88987000000,7257107.17532
26653,1580259.58343000000,7258241.11677
26654,1580074.25724000000,7258897.04458
26655,1580974.65447000000,7268963.11940
26656,1578632.65265000000,7260945.55247
26657,1579959.91152000000,7258379.24422
26658,1577273.42835000000,7263889.76002
