TAZ_Forecast_Idx,YEAR,CO_FIPS,TAZID,CO_TAZID,TOTPOP,GQ_Pop,HH_Pop,HH,HH_Size,POP_00_17,POP_18_64,POP_65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,CO_NAME
3544_2055,2055,49,3544,493544,119.9,0,119.9,43,2.79,30.7,70.5,18.7,28.7,0,0,0,0,0,0,28.7,0,0,0,0,0,Utah
3544_2056,2056,49,3544,493544,120.5,0,120.5,43.3,2.78,30.5,70.8,19.2,28.9,0,0,0,0,0,0,28.9,0,0,0,0,0,Utah
3544_2057,2057,49,3544,493544,121.1,0,121.1,43.6,2.78,30.3,71.2,19.6,29.1,0,0,0,0,0,0,29.1,0,0,0,0,0,Utah
3544_2058,2058,49,3544,493544,121.7,0,121.7,43.9,2.77,30.2,71.6,19.9,29.2,0,0,0,0,0,0,29.2,0,0,0,0,0,Utah
3544_2059,2059,49,3544,493544,122.3,0,122.3,44.2,2.77,30,72.1,20.2,29.3,0,0,0,0,0,0,29.3,0,0,0,0,0,Utah
3544_2060,2060,49,3544,493544,122.9,0,122.9,44.5,2.76,29.9,72.5,20.5,29.4,0,0,0,0,0,0,29.4,0,0,0,0,0,Utah
3545_2010,2010,49,3545,493545,112.7,0,112.7,25.4,4.44,39.6,65.8,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2011,2011,49,3545,493545,113.8,0,113.8,25.7,4.43,39.7,66.6,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2012,2012,49,3545,493545,114.8,0,114.8,25.9,4.43,39.8,67.2,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2013,2013,49,3545,493545,115.5,0,115.5,26.1,4.43,39.8,67.8,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2014,2014,49,3545,493545,116.5,0,116.5,26.4,4.41,39.8,68.5,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2015,2015,49,3545,493545,118,0,118,26.8,4.4,40.1,69.5,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2016,2016,49,3545,493545,119.4,0,119.4,27.1,4.41,40.2,70.5,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2017,2017,49,3545,493545,120.5,0,120.5,27.4,4.4,40.3,71.3,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2018,2018,49,3545,493545,121.7,0,121.7,27.7,4.39,40.4,72.2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2019,2019,49,3545,493545,123,0,123,28,4.39,40.5,73.1,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2020,2020,49,3545,493545,124.5,0,124.5,28.4,4.38,40.7,74.1,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2021,2021,49,3545,493545,126,0,126,28.8,4.38,40.5,75.4,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2022,2022,49,3545,493545,127.4,0,127.4,29.2,4.36,40.2,76.6,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2023,2023,49,3545,493545,128.9,0,128.9,29.6,4.35,39.9,77.9,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2024,2024,49,3545,493545,130.4,0,130.4,30,4.35,39.6,79.2,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2025,2025,49,3545,493545,131.8,0,131.8,30.4,4.34,39.2,80.6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2026,2026,49,3545,493545,133.2,0,133.2,30.8,4.32,38.9,81.8,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2027,2027,49,3545,493545,134.5,0,134.5,31.2,4.31,38.6,82.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2028,2028,49,3545,493545,135.7,0,135.7,31.6,4.29,38.2,84,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2029,2029,49,3545,493545,136.8,0,136.8,32,4.28,37.9,85,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2030,2030,49,3545,493545,137.9,0,137.9,32.4,4.26,37.8,85.8,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2031,2031,49,3545,493545,139,0,139,32.8,4.24,37.7,86.6,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2032,2032,49,3545,493545,140.1,0,140.1,33.2,4.22,37.6,87.4,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2033,2033,49,3545,493545,141.2,0,141.2,33.5,4.21,37.7,87.9,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2034,2034,49,3545,493545,142.3,0,142.3,33.8,4.21,37.8,88.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2035,2035,49,3545,493545,143.4,0,143.4,34.1,4.21,38,89,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2036,2036,49,3545,493545,144.5,0,144.5,34.4,4.2,38.4,89.2,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2037,2037,49,3545,493545,145.5,0,145.5,34.7,4.19,38.7,89.5,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2038,2038,49,3545,493545,146.5,0,146.5,35,4.19,39.1,89.7,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2039,2039,49,3545,493545,147.5,0,147.5,35.3,4.18,39.5,89.9,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2040,2040,49,3545,493545,148.5,0,148.5,35.6,4.17,40,89.9,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2041,2041,49,3545,493545,149.5,0,149.5,35.9,4.16,40.4,90,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2042,2042,49,3545,493545,150.5,0,150.5,36.2,4.16,40.9,90,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2043,2043,49,3545,493545,151.5,0,151.5,36.5,4.15,41.3,90.1,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2044,2044,49,3545,493545,152.4,0,152.4,36.8,4.14,41.7,90.2,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2045,2045,49,3545,493545,153.3,0,153.3,37.1,4.13,42,90.3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2046,2046,49,3545,493545,154.2,0,154.2,37.4,4.12,42.2,90.6,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2047,2047,49,3545,493545,155.1,0,155.1,37.7,4.11,42.3,91,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2048,2048,49,3545,493545,156,0,156,38,4.11,42.4,91.3,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2049,2049,49,3545,493545,156.8,0,156.8,38.3,4.09,42.4,91.8,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2050,2050,49,3545,493545,157.6,0,157.6,38.6,4.08,42.4,92.2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2051,2051,49,3545,493545,158.4,0,158.4,38.9,4.07,42.2,92.7,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2052,2052,49,3545,493545,159.2,0,159.2,39.2,4.06,42,93.3,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2053,2053,49,3545,493545,160,0,160,39.5,4.05,41.8,93.8,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2054,2054,49,3545,493545,160.8,0,160.8,39.8,4.04,41.6,94.4,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2055,2055,49,3545,493545,161.6,0,161.6,40.1,4.03,41.3,95.1,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2056,2056,49,3545,493545,162.4,0,162.4,40.4,4.02,41.1,95.4,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2057,2057,49,3545,493545,163.2,0,163.2,40.7,4.01,40.9,95.9,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2058,2058,49,3545,493545,164,0,164,41,4,40.6,96.5,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2059,2059,49,3545,493545,164.8,0,164.8,41.3,3.99,40.4,97.2,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3545_2060,2060,49,3545,493545,165.5,0,165.5,41.6,3.98,40.2,97.7,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2010,2010,49,3551,493551,42,0,42,15,2.8,14.8,24.5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2011,2011,49,3551,493551,42,0,42,15,2.8,14.7,24.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2012,2012,49,3551,493551,42,0,42,15,2.8,14.6,24.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2013,2013,49,3551,493551,42,0,42,15,2.8,14.5,24.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2014,2014,49,3551,493551,42,0,42,15,2.8,14.4,24.7,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2015,2015,49,3551,493551,42,0,42,15,2.8,14.3,24.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2016,2016,49,3551,493551,42,0,42,15,2.8,14.2,24.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2017,2017,49,3551,493551,42,0,42,15,2.8,14,24.9,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2018,2018,49,3551,493551,42,0,42,15,2.8,13.9,24.9,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2019,2019,49,3551,493551,42,0,42,15,2.8,13.8,25,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2020,2020,49,3551,493551,42,0,42,15,2.8,13.7,25,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2021,2021,49,3551,493551,42,0,42,15,2.8,13.5,25.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2022,2022,49,3551,493551,42,0,42,15,2.8,13.2,25.3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2023,2023,49,3551,493551,42,0,42,15,2.8,13,25.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2024,2024,49,3551,493551,42,0,42,15,2.8,12.7,25.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2025,2025,49,3551,493551,42,0,42,15,2.8,12.5,25.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2026,2026,49,3551,493551,42,0,42,15,2.8,12.3,25.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2027,2027,49,3551,493551,42,0,42,15,2.8,12,25.9,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2028,2028,49,3551,493551,42,0,42,15,2.8,11.8,26,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2029,2029,49,3551,493551,42,0,42,15,2.8,11.7,26,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2030,2030,49,3551,493551,42,0,42,15,2.8,11.5,26.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2031,2031,49,3551,493551,42,0,42,15,2.8,11.4,26.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2032,2032,49,3551,493551,42,0,42,15,2.8,11.3,26.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2033,2033,49,3551,493551,42,0,42,15,2.8,11.2,26.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2034,2034,49,3551,493551,42,0,42,15,2.8,11.2,26.1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2035,2035,49,3551,493551,42,0,42,15,2.8,11.1,26.1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2036,2036,49,3551,493551,42,0,42,15,2.8,11.1,26,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2037,2037,49,3551,493551,42,0,42,15,2.8,11.2,25.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2038,2038,49,3551,493551,42,0,42,15,2.8,11.2,25.7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2039,2039,49,3551,493551,42,0,42,15,2.8,11.3,25.5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2040,2040,49,3551,493551,42,0,42,15,2.8,11.3,25.4,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2041,2041,49,3551,493551,42,0,42,15,2.8,11.4,25.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2042,2042,49,3551,493551,42,0,42,15,2.8,11.4,25.1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2043,2043,49,3551,493551,42,0,42,15,2.8,11.5,24.9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2044,2044,49,3551,493551,42,0,42,15,2.8,11.5,24.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2045,2045,49,3551,493551,42,0,42,15,2.8,11.5,24.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2046,2046,49,3551,493551,42,0,42,15,2.8,11.5,24.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2047,2047,49,3551,493551,42,0,42,15,2.8,11.5,24.6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2048,2048,49,3551,493551,42,0,42,15,2.8,11.4,24.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2049,2049,49,3551,493551,42,0,42,15,2.8,11.4,24.5,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2050,2050,49,3551,493551,42,0,42,15,2.8,11.3,24.6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2051,2051,49,3551,493551,42,0,42,15,2.8,11.2,24.6,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2052,2052,49,3551,493551,42,0,42,15,2.8,11.1,24.6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2053,2053,49,3551,493551,42,0,42,15,2.8,11,24.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2054,2054,49,3551,493551,42,0,42,15,2.8,10.9,24.6,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2055,2055,49,3551,493551,42,0,42,15,2.8,10.7,24.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2056,2056,49,3551,493551,42,0,42,15,2.8,10.6,24.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2057,2057,49,3551,493551,42,0,42,15,2.8,10.5,24.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2058,2058,49,3551,493551,42,0,42,15,2.8,10.4,24.7,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2059,2059,49,3551,493551,42,0,42,15,2.8,10.3,24.8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3551_2060,2060,49,3551,493551,42,0,42,15,2.8,10.2,24.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2010,2010,49,3555,493555,9,0,9,5,1.8,3.2,5.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2011,2011,49,3555,493555,9,0,9,5,1.8,3.1,5.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2012,2012,49,3555,493555,9,0,9,5,1.8,3.1,5.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2013,2013,49,3555,493555,9,0,9,5,1.8,3.1,5.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2014,2014,49,3555,493555,9,0,9,5,1.8,3.1,5.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2015,2015,49,3555,493555,9,0,9,5,1.8,3.1,5.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2016,2016,49,3555,493555,9,0,9,5,1.8,3,5.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2017,2017,49,3555,493555,9,0,9,5,1.8,3,5.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2018,2018,49,3555,493555,9,0,9,5,1.8,3,5.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2019,2019,49,3555,493555,9,0,9,5,1.8,3,5.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2020,2020,49,3555,493555,9,0,9,5,1.8,2.9,5.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2021,2021,49,3555,493555,9,0,9,5,1.8,2.9,5.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2022,2022,49,3555,493555,9,0,9,5,1.8,2.8,5.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2023,2023,49,3555,493555,9,0,9,5,1.8,2.8,5.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2024,2024,49,3555,493555,9,0,9,5,1.8,2.7,5.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2025,2025,49,3555,493555,9,0,9,5,1.8,2.7,5.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2026,2026,49,3555,493555,9,0,9,5,1.8,2.6,5.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2027,2027,49,3555,493555,9,0,9,5,1.8,2.6,5.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2028,2028,49,3555,493555,9,0,9,5,1.8,2.5,5.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2029,2029,49,3555,493555,9,0,9,5,1.8,2.5,5.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2030,2030,49,3555,493555,9,0,9,5,1.8,2.5,5.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2031,2031,49,3555,493555,9,0,9,5,1.8,2.4,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2032,2032,49,3555,493555,9,0,9,5,1.8,2.4,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2033,2033,49,3555,493555,9,0,9,5,1.8,2.4,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2034,2034,49,3555,493555,9,0,9,5,1.8,2.4,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2035,2035,49,3555,493555,9,0,9,5,1.8,2.4,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2036,2036,49,3555,493555,9,0,9,5,1.8,2.4,5.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2037,2037,49,3555,493555,9,0,9,5,1.8,2.4,5.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2038,2038,49,3555,493555,9,0,9,5,1.8,2.4,5.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2039,2039,49,3555,493555,9,0,9,5,1.8,2.4,5.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2040,2040,49,3555,493555,9,0,9,5,1.8,2.4,5.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2041,2041,49,3555,493555,9,0,9,5,1.8,2.4,5.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2042,2042,49,3555,493555,9,0,9,5,1.8,2.4,5.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2043,2043,49,3555,493555,9,0,9,5,1.8,2.5,5.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2044,2044,49,3555,493555,9,0,9,5,1.8,2.5,5.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2045,2045,49,3555,493555,9,0,9,5,1.8,2.5,5.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2046,2046,49,3555,493555,9,0,9,5,1.8,2.5,5.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2047,2047,49,3555,493555,9,0,9,5,1.8,2.5,5.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2048,2048,49,3555,493555,9,0,9,5,1.8,2.4,5.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2049,2049,49,3555,493555,9,0,9,5,1.8,2.4,5.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2050,2050,49,3555,493555,9,0,9,5,1.8,2.4,5.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2051,2051,49,3555,493555,9,0,9,5,1.8,2.4,5.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2052,2052,49,3555,493555,9,0,9,5,1.8,2.4,5.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2053,2053,49,3555,493555,9,0,9,5,1.8,2.4,5.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2054,2054,49,3555,493555,9,0,9,5,1.8,2.3,5.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2055,2055,49,3555,493555,9,0,9,5,1.8,2.3,5.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2056,2056,49,3555,493555,9,0,9,5,1.8,2.3,5.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2057,2057,49,3555,493555,9,0,9,5,1.8,2.3,5.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2058,2058,49,3555,493555,9,0,9,5,1.8,2.2,5.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2059,2059,49,3555,493555,9,0,9,5,1.8,2.2,5.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3555_2060,2060,49,3555,493555,9,0,9,5,1.8,2.2,5.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2010,2010,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2011,2011,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2012,2012,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2013,2013,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2014,2014,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2015,2015,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2016,2016,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2017,2017,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2018,2018,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2019,2019,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2020,2020,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2021,2021,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2022,2022,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2023,2023,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2024,2024,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2025,2025,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2026,2026,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2027,2027,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2028,2028,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2029,2029,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2030,2030,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2031,2031,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2032,2032,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2033,2033,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2034,2034,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2035,2035,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2036,2036,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2037,2037,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2038,2038,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2039,2039,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2040,2040,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2041,2041,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2042,2042,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2043,2043,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2044,2044,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3558_2045,2045,49,3558,493558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
