TAZ_Forecast_Idx,YEAR,CO_FIPS,TAZID,CO_TAZID,TOTPOP,GQ_Pop,HH_Pop,HH,HH_Size,POP_00_17,POP_18_64,POP_65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,CO_NAME,TAZ_Desc
3519_2030,2030,49,3519,493519,137.9,0.0,137.9,32.4,4.26,37.8,85.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2031,2031,49,3519,493519,139.0,0.0,139.0,32.8,4.24,37.7,86.6,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2032,2032,49,3519,493519,140.1,0.0,140.1,33.2,4.22,37.6,87.4,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2033,2033,49,3519,493519,141.2,0.0,141.2,33.5,4.21,37.7,87.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2034,2034,49,3519,493519,142.3,0.0,142.3,33.8,4.21,37.8,88.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2035,2035,49,3519,493519,143.4,0.0,143.4,34.1,4.21,38.0,89.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2036,2036,49,3519,493519,144.5,0.0,144.5,34.4,4.20,38.4,89.2,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2037,2037,49,3519,493519,145.5,0.0,145.5,34.7,4.19,38.7,89.5,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2038,2038,49,3519,493519,146.5,0.0,146.5,35.0,4.19,39.1,89.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2039,2039,49,3519,493519,147.5,0.0,147.5,35.3,4.18,39.5,89.9,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2040,2040,49,3519,493519,148.5,0.0,148.5,35.6,4.17,40.0,89.9,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2041,2041,49,3519,493519,149.5,0.0,149.5,35.9,4.16,40.4,90.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2042,2042,49,3519,493519,150.5,0.0,150.5,36.2,4.16,40.9,90.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2043,2043,49,3519,493519,151.5,0.0,151.5,36.5,4.15,41.3,90.1,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2044,2044,49,3519,493519,152.4,0.0,152.4,36.8,4.14,41.7,90.2,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2045,2045,49,3519,493519,153.3,0.0,153.3,37.1,4.13,42.0,90.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2046,2046,49,3519,493519,154.2,0.0,154.2,37.4,4.12,42.2,90.6,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2047,2047,49,3519,493519,155.1,0.0,155.1,37.7,4.11,42.3,91.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2048,2048,49,3519,493519,156.0,0.0,156.0,38.0,4.11,42.4,91.3,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2049,2049,49,3519,493519,156.8,0.0,156.8,38.3,4.09,42.4,91.8,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2050,2050,49,3519,493519,157.6,0.0,157.6,38.6,4.08,42.4,92.2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2051,2051,49,3519,493519,158.4,0.0,158.4,38.9,4.07,42.2,92.7,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2052,2052,49,3519,493519,159.2,0.0,159.2,39.2,4.06,42.0,93.3,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2053,2053,49,3519,493519,160.0,0.0,160.0,39.5,4.05,41.8,93.8,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2054,2054,49,3519,493519,160.8,0.0,160.8,39.8,4.04,41.6,94.4,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2055,2055,49,3519,493519,161.6,0.0,161.6,40.1,4.03,41.3,95.1,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2056,2056,49,3519,493519,162.4,0.0,162.4,40.4,4.02,41.1,95.4,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2057,2057,49,3519,493519,163.2,0.0,163.2,40.7,4.01,40.9,95.9,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2058,2058,49,3519,493519,164.0,0.0,164.0,41.0,4.00,40.6,96.5,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2059,2059,49,3519,493519,164.8,0.0,164.8,41.3,3.99,40.4,97.2,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3519_2060,2060,49,3519,493519,165.5,0.0,165.5,41.6,3.98,40.2,97.7,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Indianola
3520_2010,2010,49,3520,493520,42.0,0.0,42.0,15.0,2.80,14.8,24.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2011,2011,49,3520,493520,42.0,0.0,42.0,15.0,2.80,14.7,24.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2012,2012,49,3520,493520,42.0,0.0,42.0,15.0,2.80,14.6,24.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2013,2013,49,3520,493520,42.0,0.0,42.0,15.0,2.80,14.5,24.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2014,2014,49,3520,493520,42.0,0.0,42.0,15.0,2.80,14.4,24.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2015,2015,49,3520,493520,42.0,0.0,42.0,15.0,2.80,14.3,24.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2016,2016,49,3520,493520,42.0,0.0,42.0,15.0,2.80,14.2,24.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2017,2017,49,3520,493520,42.0,0.0,42.0,15.0,2.80,14.0,24.9,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2018,2018,49,3520,493520,42.0,0.0,42.0,15.0,2.80,13.9,24.9,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2019,2019,49,3520,493520,42.0,0.0,42.0,15.0,2.80,13.8,25.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2020,2020,49,3520,493520,42.0,0.0,42.0,15.0,2.80,13.7,25.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2021,2021,49,3520,493520,42.0,0.0,42.0,15.0,2.80,13.5,25.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2022,2022,49,3520,493520,42.0,0.0,42.0,15.0,2.80,13.2,25.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2023,2023,49,3520,493520,42.0,0.0,42.0,15.0,2.80,13.0,25.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2024,2024,49,3520,493520,42.0,0.0,42.0,15.0,2.80,12.7,25.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2025,2025,49,3520,493520,42.0,0.0,42.0,15.0,2.80,12.5,25.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2026,2026,49,3520,493520,42.0,0.0,42.0,15.0,2.80,12.3,25.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2027,2027,49,3520,493520,42.0,0.0,42.0,15.0,2.80,12.0,25.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2028,2028,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.8,26.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2029,2029,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.7,26.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2030,2030,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.5,26.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2031,2031,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.4,26.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2032,2032,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.3,26.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2033,2033,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.2,26.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2034,2034,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.2,26.1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2035,2035,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.1,26.1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2036,2036,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.1,26.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2037,2037,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.2,25.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2038,2038,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.2,25.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2039,2039,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.3,25.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2040,2040,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.3,25.4,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2041,2041,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.4,25.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2042,2042,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.4,25.1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2043,2043,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.5,24.9,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2044,2044,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.5,24.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2045,2045,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.5,24.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2046,2046,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.5,24.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2047,2047,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.5,24.6,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2048,2048,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.4,24.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2049,2049,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.4,24.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2050,2050,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.3,24.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2051,2051,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.2,24.6,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2052,2052,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.1,24.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2053,2053,49,3520,493520,42.0,0.0,42.0,15.0,2.80,11.0,24.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2054,2054,49,3520,493520,42.0,0.0,42.0,15.0,2.80,10.9,24.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2055,2055,49,3520,493520,42.0,0.0,42.0,15.0,2.80,10.7,24.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2056,2056,49,3520,493520,42.0,0.0,42.0,15.0,2.80,10.6,24.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2057,2057,49,3520,493520,42.0,0.0,42.0,15.0,2.80,10.5,24.7,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2058,2058,49,3520,493520,42.0,0.0,42.0,15.0,2.80,10.4,24.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2059,2059,49,3520,493520,42.0,0.0,42.0,15.0,2.80,10.3,24.8,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3520_2060,2060,49,3520,493520,42.0,0.0,42.0,15.0,2.80,10.2,24.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Lower Payson Canyon
3521_2010,2010,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.2,5.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2011,2011,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.1,5.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2012,2012,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.1,5.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2013,2013,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.1,5.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2014,2014,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.1,5.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2015,2015,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.1,5.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2016,2016,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.0,5.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2017,2017,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.0,5.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2018,2018,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.0,5.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2019,2019,49,3521,493521,9.0,0.0,9.0,5.0,1.80,3.0,5.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2020,2020,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.9,5.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2021,2021,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.9,5.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2022,2022,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.8,5.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2023,2023,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.8,5.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2024,2024,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.7,5.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2025,2025,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.7,5.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2026,2026,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.6,5.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2027,2027,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.6,5.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2028,2028,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.5,5.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2029,2029,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.5,5.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2030,2030,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.5,5.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2031,2031,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2032,2032,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2033,2033,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2034,2034,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2035,2035,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2036,2036,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2037,2037,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2038,2038,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2039,2039,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2040,2040,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2041,2041,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2042,2042,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.4,5.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2043,2043,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.5,5.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2044,2044,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.5,5.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2045,2045,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.5,5.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2046,2046,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.5,5.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
3521_2047,2047,49,3521,493521,9.0,0.0,9.0,5.0,1.80,2.5,5.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,Middle Payson Canyon
