building_type_id,non_residential_sqft,note,parcel_id,residential_units,stories,unit_price_non_residential,year_built,res_price_per_sqft,residential_price,non_residential_price,job_spaces,building_sqft,DEVTYPE
1,0,pipeline,645596,1,1,0,2021,0,0,0,0,1507,develop
1,0,pipeline,645615,1,1,0,2021,0,0,0,0,1548,develop
1,0,pipeline,632015,1,1,0,2021,0,0,0,0,1126,develop
1,0,pipeline,645642,1,1,0,2021,0,0,0,0,2114,develop
1,0,pipeline,645624,1,1,0,2021,0,0,0,0,1870,develop
1,0,pipeline,645600,1,1,0,2021,0,0,0,0,2040,develop
1,0,pipeline,645621,1,1,0,2021,0,0,0,0,1870,develop
1,0,pipeline,632013,2,1,0,2021,0,0,0,0,3412,develop
1,0,pipeline,631942,1,1,0,2021,0,0,0,0,2184,develop
1,0,pipeline,631951,1,1,0,2021,0,0,0,0,1355,develop
1,0,pipeline,645648,1,1,0,2021,0,0,0,0,2114,develop
1,0,pipeline,586117,5,1,0,2021,0,0,0,0,10810,develop
1,0,pipeline,645602,1,1,0,2021,0,0,0,0,1870,develop
1,0,pipeline,645703,1,1,0,2021,0,0,0,0,2035,develop
1,0,pipeline,645614,1,1,0,2021,0,0,0,0,1507,develop
1,0,pipeline,645664,1,1,0,2021,0,0,0,0,1674,develop
1,0,pipeline,645669,1,1,0,2021,0,0,0,0,2035,develop
1,0,pipeline,632004,1,1,0,2021,0,0,0,0,1733,develop
1,0,pipeline,645594,1,1,0,2021,0,0,0,0,1870,develop
1,0,pipeline,645643,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,645597,1,1,0,2021,0,0,0,0,2114,develop
1,0,pipeline,645593,1,1,0,2021,0,0,0,0,2035,develop
1,0,pipeline,645712,1,1,0,2021,0,0,0,0,1211,develop
1,0,pipeline,499802,1,1,0,2021,0,0,0,0,3351,develop
1,0,pipeline,502835,1,1,0,2021,0,0,0,0,3842,develop
1,0,pipeline,502780,1,1,0,2021,0,0,0,0,2262,develop
1,0,pipeline,12412,1,1,0,2021,0,0,0,0,1902,develop
1,0,pipeline,577344,1,1,0,2021,0,0,0,0,2300,develop
1,0,pipeline,508246,1,1,0,2021,0,0,0,0,2534,develop
1,0,pipeline,508714,1,1,0,2021,0,0,0,0,2646,develop
1,0,pipeline,509615,1,1,0,2021,0,0,0,0,2974,develop
1,0,pipeline,508681,1,1,0,2021,0,0,0,0,2578,develop
1,0,pipeline,508532,1,1,0,2021,0,0,0,0,1993,develop
1,0,pipeline,508659,1,1,0,2021,0,0,0,0,2578,develop
1,0,pipeline,508140,1,1,0,2021,0,0,0,0,2100,develop
1,0,pipeline,501640,1,1,0,2021,0,0,0,0,2524,develop
1,0,pipeline,499752,1,1,0,2021,0,0,0,0,3035,develop
1,0,pipeline,631960,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,631954,1,1,0,2021,0,0,0,0,2391,develop
1,0,pipeline,578601,1,1,0,2021,0,0,0,0,2853,develop
1,0,pipeline,508592,1,1,0,2021,0,0,0,0,1708,develop
1,0,pipeline,507971,1,1,0,2021,0,0,0,0,2100,develop
1,0,pipeline,508055,1,1,0,2021,0,0,0,0,2310,develop
1,0,pipeline,508451,1,1,0,2021,0,0,0,0,2310,develop
1,0,pipeline,508814,1,1,0,2021,0,0,0,0,1708,develop
1,0,pipeline,502629,1,1,0,2021,0,0,0,0,2331,develop
1,0,pipeline,502215,1,1,0,2021,0,0,0,0,3091,develop
1,0,pipeline,70330,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,509299,1,1,0,2021,0,0,0,0,2250,develop
1,0,pipeline,508184,1,1,0,2021,0,0,0,0,2365,develop
1,0,pipeline,508017,1,1,0,2021,0,0,0,0,2312,develop
1,0,pipeline,508515,1,1,0,2021,0,0,0,0,2357,develop
1,0,pipeline,508135,1,1,0,2021,0,0,0,0,2365,develop
1,0,pipeline,645684,1,1,0,2021,0,0,0,0,1604,develop
1,0,pipeline,645645,1,1,0,2021,0,0,0,0,1604,develop
1,0,pipeline,631995,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,645616,1,1,0,2021,0,0,0,0,2114,develop
1,0,pipeline,632021,2,1,0,2021,0,0,0,0,2181,develop
1,0,pipeline,631927,1,1,0,2021,0,0,0,0,2230,develop
1,0,pipeline,645631,1,1,0,2021,0,0,0,0,2040,develop
1,0,pipeline,631885,1,1,0,2021,0,0,0,0,1939,develop
1,0,pipeline,645686,1,1,0,2021,0,0,0,0,1604,develop
1,0,pipeline,645601,1,1,0,2021,0,0,0,0,1507,develop
1,0,pipeline,645701,1,1,0,2021,0,0,0,0,1583,develop
1,0,pipeline,645689,1,1,0,2021,0,0,0,0,2184,develop
1,0,pipeline,645641,1,1,0,2021,0,0,0,0,1870,develop
1,0,pipeline,632005,2,1,0,2021,0,0,0,0,2586,develop
1,0,pipeline,632029,1,1,0,2021,0,0,0,0,1721,develop
1,0,pipeline,631982,1,1,0,2021,0,0,0,0,1939,develop
1,0,pipeline,631981,1,1,0,2021,0,0,0,0,2391,develop
1,0,pipeline,502445,1,1,0,2021,0,0,0,0,1976,develop
1,0,pipeline,577274,1,1,0,2021,0,0,0,0,1717,develop
1,0,pipeline,580026,1,1,0,2021,0,0,0,0,2460,develop
1,0,pipeline,501401,1,1,0,2021,0,0,0,0,1678,develop
1,0,pipeline,509276,1,1,0,2021,0,0,0,0,1739,develop
1,0,pipeline,579169,1,1,0,2021,0,0,0,0,1718,develop
1,0,pipeline,509354,1,1,0,2021,0,0,0,0,2101,develop
1,0,pipeline,499505,1,1,0,2021,0,0,0,0,2380,develop
1,0,pipeline,576415,1,1,0,2021,0,0,0,0,2216,develop
1,0,pipeline,576564,1,1,0,2021,0,0,0,0,2216,develop
1,0,pipeline,476697,4,1,0,2021,0,0,0,0,11340,develop
1,0,pipeline,500474,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,507285,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502338,1,1,0,2021,0,0,0,0,2186,develop
1,0,pipeline,68579,5,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,67355,1,1,0,2021,0,0,0,0,5427,develop
1,0,pipeline,70318,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,70337,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,508860,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,576727,1,1,0,2021,0,0,0,0,4879,develop
1,0,pipeline,501545,1,1,0,2021,0,0,0,0,3546,develop
1,0,pipeline,500416,5,1,0,2021,0,0,0,0,8331,develop
1,0,pipeline,25060,1,1,0,2021,0,0,0,0,4200,develop
1,0,pipeline,576495,1,1,0,2021,0,0,0,0,3488,develop
1,0,pipeline,499571,1,1,0,2021,0,0,0,0,2295,develop
1,0,pipeline,576407,1,1,0,2021,0,0,0,0,3488,develop
1,0,pipeline,502540,1,1,0,2021,0,0,0,0,2811,develop
1,0,pipeline,578995,1,1,0,2021,0,0,0,0,1802,develop
1,0,pipeline,508673,1,1,0,2021,0,0,0,0,2508,develop
1,0,pipeline,572519,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,476203,1,1,0,2021,0,0,0,0,2802,develop
1,0,pipeline,68662,3,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,69943,10,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,508502,1,1,0,2021,0,0,0,0,1584,develop
1,0,pipeline,508101,1,1,0,2021,0,0,0,0,1558,develop
1,0,pipeline,502665,1,1,0,2021,0,0,0,0,2524,develop
1,0,pipeline,501469,1,1,0,2021,0,0,0,0,2524,develop
1,0,pipeline,622010,1,1,0,2021,0,0,0,0,5277,develop
1,0,pipeline,629347,1,1,0,2021,0,0,0,0,5127,develop
1,0,pipeline,508738,1,1,0,2021,0,0,0,0,2221,develop
1,0,pipeline,508769,1,1,0,2021,0,0,0,0,5196,develop
1,0,pipeline,67662,18,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,69381,13,1,0,2021,0,0,0,0,33565,develop
1,0,pipeline,502327,4,1,0,2021,0,0,0,0,9818,develop
1,0,pipeline,502455,4,1,0,2021,0,0,0,0,9818,develop
1,0,pipeline,507995,4,1,0,2021,0,0,0,0,8978,develop
1,0,pipeline,574032,1,1,0,2021,0,0,0,0,2508,develop
1,0,pipeline,574165,1,1,0,2021,0,0,0,0,6278,develop
1,0,pipeline,574352,1,1,0,2021,0,0,0,0,5170,develop
1,0,pipeline,574618,1,1,0,2021,0,0,0,0,1907,develop
1,0,pipeline,500327,1,1,0,2021,0,0,0,0,1376,develop
1,0,pipeline,573820,1,1,0,2021,0,0,0,0,1521,develop
1,0,pipeline,501112,6,1,0,2021,0,0,0,0,10116,develop
1,0,pipeline,577101,4,1,0,2021,0,0,0,0,6476,develop
1,0,pipeline,501527,5,1,0,2021,0,0,0,0,8095,develop
1,0,pipeline,574538,1,1,0,2021,0,0,0,0,1280,develop
1,0,pipeline,502870,1,1,0,2021,0,0,0,0,1248,develop
1,0,pipeline,68900,1,1,0,2021,0,0,0,0,3547,develop
1,0,pipeline,69414,1,1,0,2021,0,0,0,0,3451,develop
1,0,pipeline,69413,1,1,0,2021,0,0,0,0,3592,develop
1,0,pipeline,499806,1,1,0,2021,0,0,0,0,2760,develop
1,0,pipeline,499660,1,1,0,2021,0,0,0,0,2160,develop
1,0,pipeline,499352,1,1,0,2021,0,0,0,0,2600,develop
1,0,pipeline,574868,1,1,0,2021,0,0,0,0,1376,develop
1,0,pipeline,574853,1,1,0,2021,0,0,0,0,1472,develop
1,0,pipeline,574568,1,1,0,2021,0,0,0,0,1344,develop
1,0,pipeline,574387,1,1,0,2021,0,0,0,0,1376,develop
1,0,pipeline,576887,1,1,0,2021,0,0,0,0,1472,develop
1,0,pipeline,573776,1,1,0,2021,0,0,0,0,1344,develop
1,0,pipeline,574502,1,1,0,2021,0,0,0,0,1344,develop
1,0,pipeline,574678,1,1,0,2021,0,0,0,0,1376,develop
1,0,pipeline,574584,1,1,0,2021,0,0,0,0,1376,develop
1,0,pipeline,574404,1,1,0,2021,0,0,0,0,1472,develop
1,0,pipeline,574899,1,1,0,2021,0,0,0,0,1376,develop
1,0,pipeline,574726,1,1,0,2021,0,0,0,0,1440,develop
1,0,pipeline,574859,1,1,0,2021,0,0,0,0,1344,develop
1,0,pipeline,574920,1,1,0,2021,0,0,0,0,1376,develop
1,0,pipeline,504911,1,1,0,2021,0,0,0,0,3136,develop
1,0,pipeline,595986,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,593978,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,593976,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,574778,1,1,0,2021,0,0,0,0,5050,develop
1,0,pipeline,576204,1,1,0,2021,0,0,0,0,2959,develop
1,0,pipeline,501471,1,1,0,2021,0,0,0,0,3483,develop
1,0,pipeline,500758,1,1,0,2021,0,0,0,0,3574,develop
1,0,pipeline,548952,1,1,0,2021,0,0,0,0,4109,develop
1,0,pipeline,573942,1,1,0,2021,0,0,0,0,3037,develop
1,0,pipeline,573897,1,1,0,2021,0,0,0,0,2921,develop
1,0,pipeline,573964,1,1,0,2021,0,0,0,0,3560,develop
1,0,pipeline,500902,7,1,0,2021,0,0,0,0,9536,develop
1,0,pipeline,500880,7,1,0,2021,0,0,0,0,9536,develop
1,0,pipeline,501267,7,1,0,2021,0,0,0,0,12604,develop
1,0,pipeline,500806,7,1,0,2021,0,0,0,0,9060,develop
1,0,pipeline,501170,4,1,0,2021,0,0,0,0,8224,develop
1,0,pipeline,508121,1,1,0,2021,0,0,0,0,3587,develop
1,0,pipeline,572093,1,1,0,2021,0,0,0,0,5498,develop
1,0,pipeline,500973,1,1,0,2021,0,0,0,0,4201,develop
1,0,pipeline,501350,1,1,0,2021,0,0,0,0,3002,develop
1,0,pipeline,505154,1,1,0,2021,0,0,0,0,4708,develop
1,0,pipeline,68356,1,1,0,2021,0,0,0,0,2008,develop
1,0,pipeline,543506,1,1,0,2021,0,0,0,0,3295,develop
1,0,pipeline,543523,1,1,0,2021,0,0,0,0,3392,develop
1,0,pipeline,544492,1,1,0,2021,0,0,0,0,4130,develop
1,0,pipeline,594082,1,1,0,2021,0,0,0,0,2510,develop
1,0,pipeline,594004,1,1,0,2021,0,0,0,0,2373,develop
1,0,pipeline,594088,1,1,0,2021,0,0,0,0,2311,develop
1,0,pipeline,594022,1,1,0,2021,0,0,0,0,2510,develop
1,0,pipeline,596131,1,1,0,2021,0,0,0,0,5510,develop
1,0,pipeline,25042,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,476124,1,1,0,2021,0,0,0,0,1805,develop
1,0,pipeline,476601,1,1,0,2021,0,0,0,0,1458,develop
1,0,pipeline,499712,1,1,0,2021,0,0,0,0,4830,develop
1,0,pipeline,574805,1,1,0,2021,0,0,0,0,7794,develop
1,0,pipeline,574236,1,1,0,2021,0,0,0,0,1816,develop
1,0,pipeline,574350,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,594313,1,1,0,2021,0,0,0,0,1610,develop
1,0,pipeline,12080,1,1,0,2021,0,0,0,0,19777,develop
1,0,pipeline,502015,1,1,0,2021,0,0,0,0,2285,develop
1,0,pipeline,502076,1,1,0,2021,0,0,0,0,2587,develop
1,0,pipeline,502244,1,1,0,2021,0,0,0,0,1823,develop
1,0,pipeline,502167,1,1,0,2021,0,0,0,0,2620,develop
1,0,pipeline,477800,1,1,0,2021,0,0,0,0,9252,develop
1,0,pipeline,502736,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,475770,6,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502901,5,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502738,5,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,499735,1,1,0,2021,0,0,0,0,2493,develop
1,0,pipeline,575852,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,475701,1,1,0,2021,0,0,0,0,4684,develop
1,0,pipeline,9948,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,477646,1,1,0,2021,0,0,0,0,8000,develop
1,0,pipeline,505224,1,1,0,2021,0,0,0,0,2842,develop
1,0,pipeline,505466,1,1,0,2021,0,0,0,0,10829,develop
1,0,pipeline,477577,1,1,0,2021,0,0,0,0,8004,develop
1,0,pipeline,9926,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,69159,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502862,4,1,0,2021,0,0,0,0,9818,develop
1,0,pipeline,505883,1,1,0,2021,0,0,0,0,4296,develop
1,0,pipeline,11701,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,640566,1,1,0,2021,0,0,0,0,1402,develop
1,0,pipeline,572574,1,1,0,2021,0,0,0,0,2421,develop
1,0,pipeline,500086,1,1,0,2021,0,0,0,0,2870,develop
1,0,pipeline,542023,1,1,0,2021,0,0,0,0,5095,develop
1,0,pipeline,575653,1,1,0,2021,0,0,0,0,2665,develop
1,0,pipeline,575819,1,1,0,2021,0,0,0,0,2524,develop
1,0,pipeline,500851,1,1,0,2021,0,0,0,0,2365,develop
1,0,pipeline,501456,1,1,0,2021,0,0,0,0,2085,develop
1,0,pipeline,500454,1,1,0,2021,0,0,0,0,2058,develop
1,0,pipeline,500133,1,1,0,2021,0,0,0,0,2229,develop
1,0,pipeline,640609,1,1,0,2021,0,0,0,0,833,develop
1,0,pipeline,640713,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,500858,1,1,0,2021,0,0,0,0,2076,develop
1,0,pipeline,501423,1,1,0,2021,0,0,0,0,2084,develop
1,0,pipeline,69207,1,1,0,2021,0,0,0,0,2535,develop
1,0,pipeline,69811,1,1,0,2021,0,0,0,0,2170,develop
1,0,pipeline,70244,1,1,0,2021,0,0,0,0,2522,develop
1,0,pipeline,68621,1,1,0,2021,0,0,0,0,3183,develop
1,0,pipeline,69812,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,70261,1,1,0,2021,0,0,0,0,2156,develop
1,0,pipeline,500319,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,508503,1,1,0,2021,0,0,0,0,2946,develop
1,0,pipeline,500339,1,1,0,2021,0,0,0,0,1725,develop
1,0,pipeline,477853,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,507354,1,1,0,2021,0,0,0,0,6120,develop
1,0,pipeline,500727,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,500946,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575814,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,501805,1,1,0,2021,0,0,0,0,2922,develop
1,0,pipeline,501855,1,1,0,2021,0,0,0,0,3389,develop
1,0,pipeline,502211,1,1,0,2021,0,0,0,0,3008,develop
1,0,pipeline,594923,1,1,0,2021,0,0,0,0,3722,develop
1,0,pipeline,69161,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,507509,1,1,0,2021,0,0,0,0,2634,develop
1,0,pipeline,500546,6,1,0,2021,0,0,0,0,8224,develop
1,0,pipeline,500834,6,1,0,2021,0,0,0,0,8224,develop
1,0,pipeline,499533,1,1,0,2021,0,0,0,0,1438,develop
1,0,pipeline,508402,1,1,0,2021,0,0,0,0,1993,develop
1,0,pipeline,68633,1,1,0,2021,0,0,0,0,3597,develop
1,0,pipeline,69420,1,1,0,2021,0,0,0,0,2801,develop
1,0,pipeline,69409,1,1,0,2021,0,0,0,0,2706,develop
1,0,pipeline,69222,1,1,0,2021,0,0,0,0,2475,develop
1,0,pipeline,67705,2,1,0,2021,0,0,0,0,3249,develop
1,0,pipeline,65292,1,1,0,2021,0,0,0,0,3000,develop
1,0,pipeline,66708,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,499397,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,499398,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,576150,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575796,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,500254,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,505457,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,505809,1,1,0,2021,0,0,0,0,6036,develop
1,0,pipeline,505761,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575719,1,1,0,2021,0,0,0,0,3007,develop
1,0,pipeline,574278,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,576132,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,505945,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575118,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,67473,1,1,0,2021,0,0,0,0,1916,develop
1,0,pipeline,68898,1,1,0,2021,0,0,0,0,2221,develop
1,0,pipeline,69422,1,1,0,2021,0,0,0,0,1982,develop
1,0,pipeline,577146,6,1,0,2021,0,0,0,0,16291,develop
1,0,pipeline,586022,1,1,0,2021,0,0,0,0,1911,develop
1,0,pipeline,622491,1,1,0,2021,0,0,0,0,5004,develop
1,0,pipeline,70248,1,1,0,2021,0,0,0,0,2515,develop
1,0,pipeline,70241,1,1,0,2021,0,0,0,0,1961,develop
1,0,pipeline,69212,1,1,0,2021,0,0,0,0,2535,develop
1,0,pipeline,480252,1,1,0,2021,0,0,0,0,5385,develop
1,0,pipeline,574779,1,1,0,2021,0,0,0,0,3794,develop
1,0,pipeline,477874,1,1,0,2021,0,0,0,0,3974,develop
1,0,pipeline,576279,1,1,0,2021,0,0,0,0,3804,develop
1,0,pipeline,502242,6,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502630,1,1,0,2021,0,0,0,0,3479,develop
1,0,pipeline,499881,1,1,0,2021,0,0,0,0,3252,develop
1,0,pipeline,499999,1,1,0,2021,0,0,0,0,2722,develop
1,0,pipeline,586132,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,586057,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,585744,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,586040,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502506,1,1,0,2021,0,0,0,0,3003,develop
1,0,pipeline,499817,1,1,0,2021,0,0,0,0,3191,develop
1,0,pipeline,499905,2,1,0,2021,0,0,0,0,3847,develop
1,0,pipeline,577214,1,1,0,2021,0,0,0,0,16291,develop
1,0,pipeline,628231,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,593889,1,1,0,2021,0,0,0,0,5185,develop
1,0,pipeline,501704,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575922,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,593883,1,1,0,2021,0,0,0,0,4062,develop
1,0,pipeline,501139,6,1,0,2021,0,0,0,0,11624,develop
1,0,pipeline,501395,1,1,0,2021,0,0,0,0,2668,develop
1,0,pipeline,501412,7,1,0,2021,0,0,0,0,15272,develop
1,0,pipeline,499859,2,1,0,2021,0,0,0,0,4702,develop
1,0,pipeline,500350,2,1,0,2021,0,0,0,0,5102,develop
1,0,pipeline,508141,4,1,0,2021,0,0,0,0,10128,develop
1,0,pipeline,573802,1,1,0,2021,0,0,0,0,1472,develop
1,0,pipeline,574092,1,1,0,2021,0,0,0,0,1472,develop
1,0,pipeline,573865,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,573879,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502394,1,1,0,2021,0,0,0,0,1372,develop
1,0,pipeline,477526,1,1,0,2021,0,0,0,0,4818,develop
1,0,pipeline,476385,1,1,0,2021,0,0,0,0,3034,develop
1,0,pipeline,576860,1,1,0,2021,0,0,0,0,2976,develop
1,0,pipeline,506018,1,1,0,2021,0,0,0,0,2898,develop
1,0,pipeline,499568,1,1,0,2021,0,0,0,0,1976,develop
1,0,pipeline,502611,1,1,0,2021,0,0,0,0,1680,develop
1,0,pipeline,67778,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502865,6,1,0,2021,0,0,0,0,9253,develop
1,0,pipeline,501095,6,1,0,2021,0,0,0,0,10947,develop
1,0,pipeline,544287,6,1,0,2021,0,0,0,0,4038,develop
1,0,pipeline,575899,1,1,0,2021,0,0,0,0,2997,develop
1,0,pipeline,502699,1,1,0,2021,0,0,0,0,2567,develop
1,0,pipeline,502713,1,1,0,2021,0,0,0,0,1958,develop
1,0,pipeline,501802,1,1,0,2021,0,0,0,0,2331,develop
1,0,pipeline,575207,1,1,0,2021,0,0,0,0,2329,develop
1,0,pipeline,502204,1,1,0,2021,0,0,0,0,2331,develop
1,0,pipeline,501120,1,1,0,2021,0,0,0,0,2482,develop
1,0,pipeline,502370,1,1,0,2021,0,0,0,0,2331,develop
1,0,pipeline,577123,1,1,0,2021,0,0,0,0,2135,develop
1,0,pipeline,476183,1,1,0,2021,0,0,0,0,2526,develop
1,0,pipeline,502767,1,1,0,2021,0,0,0,0,1864,develop
1,0,pipeline,475614,1,1,0,2021,0,0,0,0,1880,develop
1,0,pipeline,502793,1,1,0,2021,0,0,0,0,2191,develop
1,0,pipeline,502515,2,1,0,2021,0,0,0,0,4050,develop
1,0,pipeline,502745,1,1,0,2021,0,0,0,0,1876,develop
1,0,pipeline,502374,1,1,0,2021,0,0,0,0,1876,develop
1,0,pipeline,576732,1,1,0,2021,0,0,0,0,2191,develop
1,0,pipeline,477754,1,1,0,2021,0,0,0,0,2526,develop
1,0,pipeline,574140,1,1,0,2021,0,0,0,0,2290,develop
1,0,pipeline,573764,1,1,0,2021,0,0,0,0,2563,develop
1,0,pipeline,574136,1,1,0,2021,0,0,0,0,2290,develop
1,0,pipeline,502650,1,1,0,2021,0,0,0,0,2577,develop
1,0,pipeline,502740,1,1,0,2021,0,0,0,0,2191,develop
1,0,pipeline,502448,1,1,0,2021,0,0,0,0,2577,develop
1,0,pipeline,502743,1,1,0,2021,0,0,0,0,2331,develop
1,0,pipeline,502569,1,1,0,2021,0,0,0,0,2331,develop
1,0,pipeline,574608,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,574017,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,573859,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,500188,1,1,0,2021,0,0,0,0,2100,develop
1,0,pipeline,476117,1,1,0,2021,0,0,0,0,1748,develop
1,0,pipeline,475554,1,1,0,2021,0,0,0,0,3623,develop
1,0,pipeline,500115,1,1,0,2021,0,0,0,0,3295,develop
1,0,pipeline,502798,1,1,0,2021,0,0,0,0,4768,develop
1,0,pipeline,502002,1,1,0,2021,0,0,0,0,4659,develop
1,0,pipeline,12419,1,1,0,2021,0,0,0,0,1425,develop
1,0,pipeline,501888,1,1,0,2021,0,0,0,0,780,develop
1,0,pipeline,501862,1,1,0,2021,0,0,0,0,760,develop
1,0,pipeline,500252,1,1,0,2021,0,0,0,0,3306,develop
1,0,pipeline,500707,1,1,0,2021,0,0,0,0,3663,develop
1,0,pipeline,500963,1,1,0,2021,0,0,0,0,3302,develop
1,0,pipeline,500817,1,1,0,2021,0,0,0,0,3842,develop
1,0,pipeline,501009,1,1,0,2021,0,0,0,0,4386,develop
1,0,pipeline,509596,1,1,0,2021,0,0,0,0,4211,develop
1,0,pipeline,508305,1,1,0,2021,0,0,0,0,4642,develop
1,0,pipeline,576615,1,1,0,2021,0,0,0,0,3862,develop
1,0,pipeline,506207,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,500868,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,509456,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,9659,13,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,501564,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502106,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502109,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,502061,1,1,0,2021,0,0,0,0,1976,develop
1,0,pipeline,509092,1,1,0,2021,0,0,0,0,2252,develop
1,0,pipeline,9368,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575282,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,68531,2,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,574936,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,574973,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575545,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575340,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575048,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,576227,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575771,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575864,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,575734,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,541188,1,1,0,2021,0,0,0,0,2439,develop
1,0,pipeline,69415,1,1,0,2021,0,0,0,0,3638,develop
1,0,pipeline,69423,1,1,0,2021,0,0,0,0,3592,develop
1,0,pipeline,576008,1,1,0,2021,0,0,0,0,1617,develop
1,0,pipeline,576251,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,595240,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,69945,12,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,541253,1,1,0,2021,0,0,0,0,3036,develop
1,0,pipeline,502258,1,1,0,2021,0,0,0,0,1069,develop
1,0,pipeline,577221,1,1,0,2021,0,0,0,0,1666,develop
1,0,pipeline,577148,1,1,0,2021,0,0,0,0,1344,develop
1,0,pipeline,577161,1,1,0,2021,0,0,0,0,1504,develop
1,0,pipeline,505474,1,1,0,2021,0,0,0,0,2880,develop
1,0,pipeline,502600,1,1,0,2021,0,0,0,0,1680,develop
1,0,pipeline,502384,1,1,0,2021,0,0,0,0,1440,develop
