parcel_id,TAZID_900,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote,AreaName
36727,1140.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36727,1140.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36728,1140.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36728,1140.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36728,1140.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36729,1140.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36729,1140.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36729,1140.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36733,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36733,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36733,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36734,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36734,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36734,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36735,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36735,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36735,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36736,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36736,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36736,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36737,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36737,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36737,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36738,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36738,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36738,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36739,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36739,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36739,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36740,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36740,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36740,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36741,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36741,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36741,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36742,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36742,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36742,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36743,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36743,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36743,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36744,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36744,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36744,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36745,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36745,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36745,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36746,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36746,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36746,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36747,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36747,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36747,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36748,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36748,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36748,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36749,1136.0,25.0,11.0,2023.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36749,1136.0,40.0,15.0,2025.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36749,1136.0,55.0,25.0,2035.0,0,1,0,1,1,0,0,0,CBDStaging,WFRC,Salt Lake City CBD
36757,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36758,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36759,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36760,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36761,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36762,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36763,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36764,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36765,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36766,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36767,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36799,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36800,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36801,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36802,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36803,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36804,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36805,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36806,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36807,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36808,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36809,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36810,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36811,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36812,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36813,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36814,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36815,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36816,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36817,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36818,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36819,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36820,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36821,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36822,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36823,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36824,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36825,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36826,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36827,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36829,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36830,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36831,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36832,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36833,1193.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36834,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36835,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36836,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36837,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36838,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36839,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36840,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36841,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36842,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36843,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36844,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36845,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36846,1194.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36847,1231.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
36867,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36868,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36869,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36870,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36871,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36872,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36873,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36874,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36875,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36876,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36877,1159.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36878,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36879,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36880,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36881,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36882,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36883,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36884,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36885,1197.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36886,1197.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36887,1197.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36888,1197.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36889,1197.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36890,1197.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36891,1197.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36892,1198.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36893,1198.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36894,1198.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36895,1198.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36896,1198.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36900,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36901,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36902,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36903,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36904,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36905,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36906,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36907,1162.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36908,1198.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36909,1198.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,9th and 9th Center
36937,1243.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake Foothill Center
36938,1244.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake Foothill Center
36939,1244.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake Foothill Center
36941,1243.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake Foothill Center
36942,1243.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake Foothill Center
36943,1244.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake Foothill Center
36952,1268.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,21st and 21st
36953,1268.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,21st and 21st
36954,1268.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,21st and 21st
36955,1269.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,21st and 21st
36956,1238.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
36957,1238.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
36958,1238.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
36959,1238.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
36960,1240.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
36961,1240.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
36962,1240.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
36963,1240.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
36964,1240.0,8.1,1.6,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Salt Lake 15th and 15th
37005,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37006,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37007,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37008,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37009,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37010,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37011,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37012,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37013,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37014,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37015,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37016,1261.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37017,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37018,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37028,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37029,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37030,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37031,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37032,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37033,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37034,1274.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37036,1276.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37037,1276.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37038,1276.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37039,1276.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37040,1276.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37041,1276.0,20.2,5.1,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Sugarhouse
37045,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37046,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37047,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37048,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37049,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37050,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37051,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37052,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37053,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37054,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37055,1231.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37056,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37057,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37058,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37059,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37060,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37061,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37062,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37063,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37064,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37065,1231.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37066,1231.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37067,1231.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37068,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37069,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37070,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37071,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37072,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37073,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37074,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37075,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37076,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37077,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37078,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
37079,1230.0,20.2,2.5,2023.0,0,1,0,1,1,0,0,0,WFRCCenters,WFRC,Ballpark
